"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-1.32538e-01,2.86052e-01,-4.13898e-17,1.17605e+00,8.80000e+00,1.00000e+00,0.00000e+00
4.51514e-03,-3.85859e-02,-1.85450e-17,1.31409e+00,8.80000e+00,0.00000e+00,0.00000e+00
5.13957e-02,2.54641e-02,0.00000e+00,1.31170e+00,9.30000e+00,0.00000e+00,0.00000e+00
2.19734e-02,3.65323e-02,2.69671e-17,1.32894e+00,9.30000e+00,5.00000e-01,0.00000e+00
1.49419e-01,2.12119e-01,-2.36772e-18,1.29215e+00,9.80000e+00,5.00000e-01,0.00000e+00
6.55650e-01,8.69100e-01,-1.13472e-19,3.13854e-01,9.80000e+00,8.50000e-01,0.00000e+00
-1.74644e-01,3.71055e-01,-1.83205e-18,5.81590e-01,9.80000e+00,1.00000e+00,0.00000e+00
-6.14896e-01,6.98409e-02,-1.71858e-18,1.50362e+00,9.90000e+00,1.00000e+00,0.00000e+00
-2.18750e-02,1.59631e-02,0.00000e+00,1.78999e+00,9.90000e+00,0.00000e+00,0.00000e+00
-4.00199e-03,-2.11558e-02,1.40272e-16,1.79104e+00,1.04000e+01,0.00000e+00,0.00000e+00
1.16591e-01,-5.52567e-02,0.00000e+00,1.78219e+00,1.04000e+01,5.00000e-01,0.00000e+00
1.10085e-01,6.42150e-02,-1.32633e-17,1.78094e+00,1.09000e+01,5.00000e-01,0.00000e+00
-4.24816e-01,9.92067e-02,0.00000e+00,1.71910e+00,1.09000e+01,8.50000e-01,0.00000e+00
-5.80030e-01,6.02254e-02,2.24609e-17,1.58868e+00,1.09000e+01,1.00000e+00,0.00000e+00
-9.86876e-02,1.61876e-01,2.24609e-17,1.49867e+00,1.10000e+01,1.00000e+00,0.00000e+00
5.40909e-03,-3.84157e-02,3.33593e-17,1.54662e+00,1.10000e+01,0.00000e+00,0.00000e+00
3.93719e-02,1.72664e-02,5.72670e-17,1.54408e+00,1.15000e+01,0.00000e+00,0.00000e+00
-3.74814e-02,-2.73568e-02,9.44222e-18,1.55179e+00,1.15000e+01,5.00000e-01,0.00000e+00
1.72780e-02,4.10335e-02,8.96178e-18,1.57972e+00,1.20000e+01,5.00000e-01,0.00000e+00
-4.37278e-01,4.27835e-02,0.00000e+00,1.49207e+00,1.20000e+01,8.50000e-01,0.00000e+00
-5.73980e-01,8.26872e-02,0.00000e+00,1.07928e+00,1.20000e+01,1.00000e+00,0.00000e+00
-8.54903e-02,2.17403e-01,-3.29943e-18,7.36547e-01,1.21000e+01,1.00000e+00,0.00000e+00
7.93564e-03,-5.87243e-02,-2.39882e-21,7.71045e-01,1.21000e+01,0.00000e+00,0.00000e+00
6.66364e-02,3.19155e-02,-1.18386e-20,7.64076e-01,1.26000e+01,0.00000e+00,0.00000e+00
-1.16894e-01,-3.07393e-02,-2.20039e-17,7.85348e-01,1.26000e+01,5.00000e-01,0.00000e+00
1.03326e-02,5.24363e-02,0.00000e+00,8.64688e-01,1.31000e+01,5.00000e-01,0.00000e+00
3.70885e-01,5.38705e-02,0.00000e+00,3.42981e-01,1.31000e+01,8.50000e-01,0.00000e+00
6.49978e-02,-7.09767e-02,1.91903e-18,4.76538e-01,1.31000e+01,1.00000e+00,0.00000e+00
-2.82712e-01,2.07469e-01,1.91903e-18,1.07744e+00,1.32000e+01,1.00000e+00,0.00000e+00
2.22963e-02,-9.49810e-02,2.12453e-20,1.21872e+00,1.32000e+01,0.00000e+00,0.00000e+00
9.92879e-02,4.48878e-02,1.41663e-20,1.20630e+00,1.37000e+01,0.00000e+00,0.00000e+00
-1.17450e-01,-5.93064e-02,0.00000e+00,1.27544e+00,1.37000e+01,5.00000e-01,0.00000e+00
1.21134e-01,1.92364e-01,0.00000e+00,1.47367e+00,1.42000e+01,5.00000e-01,0.00000e+00
6.62630e-01,6.41356e-01,-6.73055e-19,4.01156e-01,1.42000e+01,8.50000e-01,0.00000e+00
4.81424e-02,4.12982e-01,-6.17932e-19,3.19705e-01,1.42000e+01,1.00000e+00,0.00000e+00
-4.49066e-01,5.63706e-01,2.81506e-18,1.12657e+00,1.43000e+01,1.00000e+00,0.00000e+00
1.98271e-02,-1.34953e-01,9.65008e-18,1.79036e+00,1.43000e+01,0.00000e+00,0.00000e+00
1.53810e-01,7.08333e-02,-7.65588e-18,1.75502e+00,1.48000e+01,0.00000e+00,0.00000e+00
-1.91123e-01,-5.51168e-02,-2.24791e-17,1.87934e+00,1.48000e+01,5.00000e-01,0.00000e+00
1.79266e-01,1.56278e-01,8.83214e-18,2.13334e+00,1.53000e+01,5.00000e-01,0.00000e+00
6.88036e-01,5.79125e-01,1.53311e-18,5.33801e-01,1.53000e+01,8.50000e-01,0.00000e+00
-5.29887e-02,2.21435e-01,1.70607e-18,1.04262e+00,1.53000e+01,1.00000e+00,0.00000e+00
-5.31911e-01,3.78446e-01,7.37534e-18,2.56161e+00,1.54000e+01,1.00000e+00,0.00000e+00
1.40796e-02,-1.52602e-02,-1.39213e-16,3.15674e+00,1.54000e+01,0.00000e+00,0.00000e+00
3.55591e-02,-2.06197e-02,0.00000e+00,3.15713e+00,1.59000e+01,0.00000e+00,0.00000e+00
9.23412e-02,6.30776e-02,-9.25575e-17,3.17430e+00,1.59000e+01,5.00000e-01,0.00000e+00
1.72072e-01,1.11549e-01,0.00000e+00,3.13797e+00,1.64000e+01,5.00000e-01,0.00000e+00
-8.29166e-01,1.70816e-01,0.00000e+00,2.72496e+00,1.64000e+01,8.50000e-01,0.00000e+00
-1.26708e+00,4.20749e-02,0.00000e+00,1.58075e+00,1.64000e+01,1.00000e+00,0.00000e+00
-3.12126e-01,-1.09337e-02,0.00000e+00,6.95754e-01,1.65000e+01,1.00000e+00,0.00000e+00
-1.76181e-02,-6.21688e-02,-1.82306e-16,7.41712e-01,1.65000e+01,0.00000e+00,0.00000e+00
-1.41981e-02,4.98912e-02,-2.39982e-17,7.45896e-01,1.70000e+01,0.00000e+00,0.00000e+00
2.03486e-01,2.01160e-01,0.00000e+00,6.29789e-01,1.70000e+01,5.00000e-01,0.00000e+00
6.80608e-02,5.76904e-02,0.00000e+00,6.05376e-01,1.75000e+01,5.00000e-01,0.00000e+00
4.50581e-01,2.37505e-01,2.49273e-19,2.81252e-01,1.75000e+01,8.50000e-01,0.00000e+00
-9.59572e-03,1.62676e-01,2.49273e-19,1.78268e-01,1.75000e+01,1.00000e+00,0.00000e+00
-4.42732e-01,1.38482e-01,0.00000e+00,5.28643e-01,1.76000e+01,1.00000e+00,0.00000e+00
1.75852e-02,-2.17761e-02,0.00000e+00,6.68645e-01,1.76000e+01,0.00000e+00,0.00000e+00
-6.42683e-03,1.90318e-02,2.78048e-17,6.68752e-01,1.81000e+01,0.00000e+00,0.00000e+00
4.85047e-02,1.00972e-01,0.00000e+00,6.51824e-01,1.81000e+01,5.00000e-01,0.00000e+00
8.58039e-02,6.75637e-02,-6.65590e-18,6.38088e-01,1.86000e+01,5.00000e-01,0.00000e+00
-4.01615e-01,7.55073e-02,4.10792e-20,6.20260e-01,1.86000e+01,8.50000e-01,0.00000e+00
-6.04441e-01,4.29794e-02,0.00000e+00,5.97385e-01,1.86000e+01,1.00000e+00,0.00000e+00
-8.66738e-02,2.46795e-02,0.00000e+00,5.74819e-01,1.87000e+01,1.00000e+00,0.00000e+00
2.58575e-02,-4.96092e-02,-4.89782e-19,5.68724e-01,1.87000e+01,0.00000e+00,0.00000e+00
5.31148e-02,4.64878e-02,0.00000e+00,5.66970e-01,1.92000e+01,0.00000e+00,0.00000e+00
1.14810e-01,9.86307e-02,0.00000e+00,5.35675e-01,1.92000e+01,5.00000e-01,0.00000e+00
4.46911e-02,6.61527e-02,-3.79479e-18,5.48180e-01,1.97000e+01,5.00000e-01,0.00000e+00
-4.30349e-01,8.67037e-02,0.00000e+00,4.80328e-01,1.97000e+01,8.50000e-01,0.00000e+00
-5.75849e-01,6.73511e-02,-1.32068e-19,2.11978e-01,1.97000e+01,1.00000e+00,0.00000e+00
-9.59651e-02,1.23156e-01,-1.32068e-19,1.65438e-02,1.98000e+01,1.00000e+00,0.00000e+00
3.82387e-03,-1.20260e-02,1.09937e-18,3.72485e-02,1.98000e+01,0.00000e+00,0.00000e+00
2.00662e-02,1.21869e-02,1.12935e-18,3.67804e-02,2.03000e+01,0.00000e+00,0.00000e+00
1.42860e-02,3.46257e-02,-6.89571e-19,3.52745e-02,2.03000e+01,5.00000e-01,0.00000e+00
5.66527e-02,2.03895e-02,0.00000e+00,1.99386e-02,2.08000e+01,5.00000e-01,0.00000e+00
2.44262e-03,1.40367e-01,-6.08075e-20,7.09201e-03,2.08000e+01,8.50000e-01,0.00000e+00
-1.48543e-01,2.09741e-01,-6.08075e-20,-3.59431e-02,2.08000e+01,1.00000e+00,0.00000e+00
-1.83312e-01,4.27396e-01,0.00000e+00,1.47785e-02,2.09000e+01,1.00000e+00,0.00000e+00
2.31626e-02,3.93165e-03,-1.85086e-16,2.69918e-01,2.09000e+01,0.00000e+00,0.00000e+00
-1.01809e-02,3.60153e-02,-1.76983e-16,2.69988e-01,2.14000e+01,0.00000e+00,0.00000e+00
-5.60325e-02,-3.38793e-01,-1.36342e-18,8.61348e-02,2.14000e+01,5.00000e-01,0.00000e+00
1.28118e-01,-1.11487e-02,0.00000e+00,-1.44108e-01,2.19000e+01,5.00000e-01,0.00000e+00
-4.81385e-01,-1.70061e-01,0.00000e+00,-7.83204e-02,2.19000e+01,8.50000e-01,0.00000e+00
-5.73194e-01,-2.21754e-01,0.00000e+00,4.67110e-03,2.19000e+01,1.00000e+00,0.00000e+00
-8.87749e-02,6.40195e-03,-3.45041e-20,6.59536e-03,2.20000e+01,1.00000e+00,0.00000e+00
