"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-1.04381e-01,1.27068e-01,-5.95745e-19,1.69215e-02,1.75000e+01,2.00000e+00,0.00000e+00
-7.04763e-02,-2.87532e-01,0.00000e+00,-1.65044e-02,1.70000e+01,2.00000e+00,0.00000e+00
1.56422e-01,-1.49397e-01,-4.75791e-19,-3.03895e-02,1.64000e+01,2.00000e+00,0.00000e+00
6.90704e-03,2.22675e-02,9.25020e-21,2.82770e-02,1.59000e+01,2.00000e+00,0.00000e+00
-3.57456e-01,5.05979e-02,-3.95823e-20,1.31590e-02,1.53000e+01,2.00000e+00,0.00000e+00
-3.73033e-01,1.40546e-01,-1.56974e-19,4.21190e-02,1.48000e+01,2.00000e+00,0.00000e+00
-4.60676e-01,2.67219e-02,3.97123e-20,7.82013e-03,1.42000e+01,2.00000e+00,0.00000e+00
-4.34977e-01,4.70640e-02,0.00000e+00,2.18142e-02,1.37000e+01,2.00000e+00,0.00000e+00
-4.80057e-01,3.24304e-02,1.20426e-21,1.44089e-02,1.31000e+01,2.00000e+00,0.00000e+00
-6.10108e-01,1.70977e-01,-4.12065e-19,1.05777e-01,1.26000e+01,2.00000e+00,0.00000e+00
-8.52455e-01,6.77191e-02,1.47296e-19,3.14823e-02,1.20000e+01,2.00000e+00,0.00000e+00
-7.59914e-01,2.01833e-01,7.78484e-19,1.36864e-01,1.15000e+01,2.00000e+00,0.00000e+00
-8.71798e-01,7.90730e-02,0.00000e+00,4.59576e-02,1.09000e+01,2.00000e+00,0.00000e+00
-7.12984e-01,2.24000e-01,5.10129e-19,1.19560e-01,1.04000e+01,2.00000e+00,0.00000e+00
-7.89641e-01,6.47710e-02,-6.22318e-20,3.37895e-02,9.80000e+00,2.00000e+00,0.00000e+00
-6.47378e-01,1.53460e-01,8.02494e-20,7.56664e-02,9.30000e+00,2.00000e+00,0.00000e+00
-6.59706e-01,5.41850e-02,0.00000e+00,2.49076e-02,8.70000e+00,2.00000e+00,0.00000e+00
-4.60172e-01,1.85679e-01,0.00000e+00,7.43982e-02,8.20000e+00,2.00000e+00,0.00000e+00
-5.47150e-01,6.68464e-02,2.07242e-19,2.60287e-02,7.60000e+00,2.00000e+00,0.00000e+00
-4.92152e-01,1.67762e-01,0.00000e+00,6.95655e-02,7.10000e+00,2.00000e+00,0.00000e+00
-5.82485e-01,6.67382e-02,-2.04256e-20,2.39751e-02,6.50000e+00,2.00000e+00,0.00000e+00
-4.26925e-01,2.01748e-01,-2.38222e-19,8.10595e-02,6.00000e+00,2.00000e+00,0.00000e+00
-5.38525e-01,9.55943e-02,4.13971e-19,3.23129e-02,5.40000e+00,2.00000e+00,0.00000e+00
-3.21701e-01,2.22059e-01,0.00000e+00,6.97897e-02,4.90000e+00,2.00000e+00,0.00000e+00
-4.12416e-01,1.47065e-01,9.12546e-20,3.82479e-02,4.30000e+00,2.00000e+00,0.00000e+00
9.43283e-02,4.09623e-01,0.00000e+00,1.65587e-01,3.80000e+00,2.00000e+00,0.00000e+00
-3.97422e-01,4.54861e-01,-1.80932e-18,2.02850e-01,3.20000e+00,2.00000e+00,0.00000e+00
6.22635e-01,4.52692e-01,1.69614e-18,3.01243e-01,2.70000e+00,2.00000e+00,0.00000e+00
6.92834e-01,8.13336e-01,-4.42932e-18,4.22507e-01,2.10000e+00,2.00000e+00,0.00000e+00
1.59707e+00,6.13884e-01,-8.10605e-19,7.98844e-01,1.60000e+00,2.00000e+00,0.00000e+00
-1.98215e-01,1.11958e+00,-4.68954e-17,1.26955e+00,1.00000e+00,2.00000e+00,0.00000e+00
1.12761e+00,8.27553e-01,0.00000e+00,9.34069e-01,5.00000e-01,2.00000e+00,0.00000e+00
5.48396e-01,7.59712e-03,-1.23394e-17,2.12387e+00,0.00000e+00,2.00000e+00,0.00000e+00
4.73332e-01,1.19423e-02,0.00000e+00,3.42495e+00,0.00000e+00,0.00000e+00,1.00000e+00
1.38504e-01,1.51073e-01,0.00000e+00,3.52958e+00,5.00000e-01,0.00000e+00,1.00000e+00
5.99027e-03,3.34360e-01,0.00000e+00,3.08418e+00,5.00000e-01,5.00000e-01,1.00000e+00
1.18775e-02,-9.90319e-02,-1.10429e-17,2.86790e+00,1.00000e+00,5.00000e-01,1.00000e+00
-3.43065e-01,-1.36498e-01,-1.14341e-16,2.75690e+00,1.00000e+00,8.50000e-01,1.00000e+00
-3.51874e-01,-2.61288e-01,0.00000e+00,2.25975e+00,1.00000e+00,1.00000e+00,1.00000e+00
1.06916e-01,-6.48275e-01,0.00000e+00,1.70119e+00,1.10000e+00,1.00000e+00,1.00000e+00
-2.51844e-02,-2.50793e-03,-1.32685e-16,1.77127e+00,1.10000e+00,0.00000e+00,1.00000e+00
7.36794e-03,3.52536e-02,0.00000e+00,1.77309e+00,1.60000e+00,0.00000e+00,1.00000e+00
2.22207e-01,2.46523e-01,0.00000e+00,1.63640e+00,1.60000e+00,5.00000e-01,1.00000e+00
1.05104e-01,1.04920e-01,-5.71282e-18,1.59911e+00,2.10000e+00,5.00000e-01,1.00000e+00
-7.91360e-01,1.64606e-01,0.00000e+00,1.45533e+00,2.10000e+00,8.50000e-01,1.00000e+00
-1.35263e+00,1.02448e-01,0.00000e+00,9.89204e-01,2.10000e+00,1.00000e+00,1.00000e+00
-2.97754e-01,1.76079e-01,-1.00142e-17,6.44114e-01,2.20000e+00,1.00000e+00,1.00000e+00
2.15860e-02,-8.44179e-03,3.82959e-17,7.32830e-01,2.20000e+00,0.00000e+00,1.00000e+00
2.47173e-02,3.12452e-02,-1.31637e-17,7.34144e-01,2.70000e+00,0.00000e+00,1.00000e+00
1.91851e-01,7.92392e-02,8.18447e-18,6.80491e-01,2.70000e+00,5.00000e-01,1.00000e+00
1.22481e-01,8.18632e-02,0.00000e+00,6.87592e-01,3.20000e+00,5.00000e-01,1.00000e+00
-4.33548e-01,1.18382e-01,2.52786e-18,6.94292e-01,3.20000e+00,8.50000e-01,1.00000e+00
-3.36064e-01,-5.20101e-02,0.00000e+00,6.41108e-01,3.20000e+00,1.00000e+00,1.00000e+00
1.88739e-01,-3.93427e-01,0.00000e+00,3.19146e-01,3.30000e+00,1.00000e+00,1.00000e+00
2.07135e-02,-1.68051e-02,0.00000e+00,3.59529e-01,3.30000e+00,0.00000e+00,1.00000e+00
-6.53508e-03,4.23336e-02,1.13209e-17,3.60513e-01,3.80000e+00,0.00000e+00,1.00000e+00
2.12244e-01,2.02935e-01,-1.64066e-18,2.32226e-01,3.80000e+00,5.00000e-01,1.00000e+00
2.73217e-02,9.03257e-02,-2.23142e-18,2.20177e-01,4.30000e+00,5.00000e-01,1.00000e+00
2.26704e-01,3.65410e-01,5.87067e-19,9.59107e-02,4.30000e+00,8.50000e-01,1.00000e+00
5.24407e-01,2.60818e-01,-1.87570e-19,-5.36983e-03,4.30000e+00,1.00000e+00,1.00000e+00
2.43944e-01,1.09442e-01,-1.69084e-20,-1.55595e-03,4.40000e+00,1.00000e+00,1.00000e+00
-9.02277e-03,7.49763e-03,0.00000e+00,5.28895e-02,4.40000e+00,0.00000e+00,1.00000e+00
-2.44832e-02,1.68963e-03,-2.42097e-17,5.31211e-02,4.90000e+00,0.00000e+00,1.00000e+00
4.34445e-02,-4.95865e-02,0.00000e+00,4.92450e-02,4.90000e+00,5.00000e-01,1.00000e+00
6.09149e-02,5.10871e-02,-3.89050e-19,5.86824e-02,5.40000e+00,5.00000e-01,1.00000e+00
1.05537e-01,1.86743e-01,0.00000e+00,1.91822e-02,5.40000e+00,8.50000e-01,1.00000e+00
-7.36803e-01,3.02748e-01,0.00000e+00,-4.36796e-01,5.40000e+00,1.00000e+00,1.00000e+00
-7.79312e-01,3.91597e-01,0.00000e+00,-1.41923e-01,5.50000e+00,1.00000e+00,1.00000e+00
4.52205e-02,-7.88442e-02,0.00000e+00,4.30966e-01,5.50000e+00,0.00000e+00,1.00000e+00
9.25006e-02,8.42381e-02,2.76413e-18,4.21253e-01,6.00000e+00,0.00000e+00,1.00000e+00
2.09220e-01,2.28970e-01,0.00000e+00,3.14741e-01,6.00000e+00,5.00000e-01,1.00000e+00
2.04804e-01,1.19042e-01,1.62916e-18,2.62798e-01,6.50000e+00,5.00000e-01,1.00000e+00
-8.36544e-01,1.65243e-01,0.00000e+00,2.46429e-01,6.50000e+00,8.50000e-01,1.00000e+00
-1.20340e+00,-1.22150e-02,0.00000e+00,2.16596e-01,6.50000e+00,1.00000e+00,1.00000e+00
-2.35024e-01,-4.64693e-02,0.00000e+00,1.21846e-02,6.60000e+00,1.00000e+00,1.00000e+00
7.40790e-03,-5.97811e-03,-7.20953e-19,-6.78919e-03,6.60000e+00,0.00000e+00,1.00000e+00
-1.07162e-03,1.46506e-02,5.90506e-19,-6.67916e-03,7.10000e+00,0.00000e+00,1.00000e+00
2.97019e-02,5.85750e-02,-5.05662e-19,-1.24474e-02,7.10000e+00,5.00000e-01,1.00000e+00
5.51601e-03,1.63406e-03,-4.54733e-18,-1.46112e-02,7.60000e+00,5.00000e-01,1.00000e+00
-2.20366e-02,2.64140e-02,0.00000e+00,-7.35761e-03,7.60000e+00,8.50000e-01,1.00000e+00
-4.80613e-01,1.30643e-01,-5.05640e-20,-1.44377e-01,7.60000e+00,1.00000e+00,1.00000e+00
