"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
5.00000e-01,5.00000e-01,0.00000e+00,1.42224e+01,0.00000e+00,0.00000e+00,0.00000e+00
-6.74031e-03,1.07235e+00,0.00000e+00,1.27687e+01,5.00000e-01,0.00000e+00,0.00000e+00
-4.00714e-02,1.20629e+00,0.00000e+00,8.66914e+00,5.00000e-01,5.00000e-01,0.00000e+00
-1.34455e-01,-3.77471e-01,-5.33581e-18,6.47376e+00,1.00000e+00,5.00000e-01,0.00000e+00
-3.04599e-01,-5.55174e-01,-7.77642e-18,6.51729e+00,1.00000e+00,8.50000e-01,0.00000e+00
-6.65186e-01,3.81799e-02,0.00000e+00,5.89302e+00,1.00000e+00,1.00000e+00,0.00000e+00
-1.53811e-01,4.79736e-01,0.00000e+00,4.80513e+00,1.10000e+00,1.00000e+00,0.00000e+00
2.78926e-04,9.99501e-01,-3.64392e-21,4.75968e+00,1.10000e+00,0.00000e+00,0.00000e+00
3.55884e-06,1.00048e+00,0.00000e+00,4.75477e+00,1.60000e+00,0.00000e+00,0.00000e+00
6.07463e-02,4.75693e-01,0.00000e+00,4.72517e+00,1.60000e+00,5.00000e-01,0.00000e+00
3.05424e-01,4.85486e-02,-8.49616e-18,4.47051e+00,2.10000e+00,5.00000e-01,0.00000e+00
-8.41929e-01,6.41897e-02,0.00000e+00,4.22782e+00,2.10000e+00,8.50000e-01,0.00000e+00
-1.22841e+00,-1.17629e-01,0.00000e+00,3.25613e+00,2.10000e+00,1.00000e+00,0.00000e+00
-2.21583e-01,3.21988e-01,-3.26923e-18,2.39297e+00,2.20000e+00,1.00000e+00,0.00000e+00
2.41518e-05,9.99677e-01,2.28764e-18,2.27815e+00,2.20000e+00,0.00000e+00,0.00000e+00
2.10732e-04,1.00043e+00,0.00000e+00,2.27485e+00,2.70000e+00,0.00000e+00,0.00000e+00
2.15001e-02,4.06410e-01,-9.63967e-18,2.22650e+00,2.70000e+00,5.00000e-01,0.00000e+00
1.44817e-01,3.62897e-02,0.00000e+00,2.12283e+00,3.20000e+00,5.00000e-01,0.00000e+00
-4.17710e-01,7.68901e-02,1.07784e-17,2.04213e+00,3.20000e+00,8.50000e-01,0.00000e+00
-5.10422e-01,-7.96236e-02,0.00000e+00,1.77136e+00,3.20000e+00,1.00000e+00,0.00000e+00
8.17196e-03,2.71487e-01,0.00000e+00,1.48504e+00,3.30000e+00,1.00000e+00,0.00000e+00
8.47623e-04,9.98833e-01,0.00000e+00,1.19591e+00,3.30000e+00,0.00000e+00,0.00000e+00
-8.01133e-05,1.00130e+00,1.22833e-18,1.18282e+00,3.80000e+00,0.00000e+00,0.00000e+00
-8.05783e-02,4.86193e-01,-1.71557e-17,1.01808e+00,3.80000e+00,5.00000e-01,0.00000e+00
-3.18281e-02,-1.05301e-01,-9.31232e-18,9.01359e-01,4.30000e+00,5.00000e-01,0.00000e+00
7.25235e-01,-2.73127e-01,4.98820e-18,4.99002e-01,4.30000e+00,8.50000e-01,0.00000e+00
4.27329e-01,-2.73692e-01,-4.20443e-18,7.61994e-01,4.30000e+00,1.00000e+00,0.00000e+00
-1.69773e-01,3.59594e-01,-3.64987e-18,1.53303e+00,4.40000e+00,1.00000e+00,0.00000e+00
-9.10074e-04,9.97051e-01,0.00000e+00,1.26716e+00,4.40000e+00,0.00000e+00,0.00000e+00
1.36430e-03,1.00204e+00,-2.02498e-18,1.24567e+00,4.90000e+00,0.00000e+00,0.00000e+00
1.37412e-01,7.63355e-01,0.00000e+00,1.09976e+00,4.90000e+00,5.00000e-01,0.00000e+00
3.25421e-02,-7.04027e-02,-6.40926e-17,1.04413e+00,5.40000e+00,5.00000e-01,0.00000e+00
7.70949e-01,-1.19948e-01,0.00000e+00,5.34905e-01,5.40000e+00,8.50000e-01,0.00000e+00
6.94859e-01,-4.48267e-01,0.00000e+00,8.45224e-01,5.40000e+00,1.00000e+00,0.00000e+00
-1.44301e-02,3.23637e-01,0.00000e+00,1.71766e+00,5.50000e+00,1.00000e+00,0.00000e+00
3.17449e-05,1.00024e+00,0.00000e+00,1.77489e+00,5.50000e+00,0.00000e+00,0.00000e+00
-3.09027e-05,9.99878e-01,0.00000e+00,1.77545e+00,6.00000e+00,0.00000e+00,0.00000e+00
1.15331e-01,4.73834e-01,0.00000e+00,1.78405e+00,6.00000e+00,5.00000e-01,0.00000e+00
3.29450e-01,6.23408e-02,6.86899e-18,1.51136e+00,6.50000e+00,5.00000e-01,0.00000e+00
-8.51629e-01,1.40107e-01,0.00000e+00,1.38238e+00,6.50000e+00,8.50000e-01,0.00000e+00
-9.89795e-01,-1.46087e-01,0.00000e+00,1.01060e+00,6.50000e+00,1.00000e+00,0.00000e+00
2.36931e-02,2.97936e-01,0.00000e+00,5.53106e-01,6.60000e+00,1.00000e+00,0.00000e+00
4.26941e-04,9.99352e-01,0.00000e+00,4.16135e-01,6.60000e+00,0.00000e+00,0.00000e+00
5.54943e-05,1.00064e+00,-4.41402e-19,4.08758e-01,7.10000e+00,0.00000e+00,0.00000e+00
-5.08678e-02,5.14426e-01,2.04468e-18,3.25799e-01,7.10000e+00,5.00000e-01,0.00000e+00
-6.02594e-02,-1.23565e-01,2.97840e-18,3.09328e-01,7.60000e+00,5.00000e-01,0.00000e+00
4.62947e-01,-3.88388e-01,0.00000e+00,1.79916e-01,7.60000e+00,8.50000e-01,0.00000e+00
4.25206e-01,-5.18611e-01,-4.68945e-20,3.10608e-01,7.60000e+00,1.00000e+00,0.00000e+00
3.57575e-02,3.56885e-01,1.54997e-18,6.94939e-01,7.70000e+00,1.00000e+00,0.00000e+00
-1.73783e-04,1.00044e+00,-2.81106e-18,8.28350e-01,7.70000e+00,0.00000e+00,0.00000e+00
1.77234e-04,9.99513e-01,0.00000e+00,8.31469e-01,8.20000e+00,0.00000e+00,0.00000e+00
1.54789e-02,3.72154e-01,-1.87528e-18,8.10088e-01,8.20000e+00,5.00000e-01,0.00000e+00
1.56724e-01,4.33942e-02,-4.64094e-18,7.38692e-01,8.70000e+00,5.00000e-01,0.00000e+00
-4.28500e-01,9.99585e-02,0.00000e+00,7.11094e-01,8.70000e+00,8.50000e-01,0.00000e+00
-4.21895e-01,-4.63741e-02,-1.90311e-18,6.29271e-01,8.70000e+00,1.00000e+00,0.00000e+00
9.13522e-02,4.06979e-01,-1.90311e-18,5.03084e-01,8.80000e+00,1.00000e+00,0.00000e+00
3.81421e-04,9.99469e-01,-6.68870e-19,3.75177e-01,8.80000e+00,0.00000e+00,0.00000e+00
5.80974e-05,1.00054e+00,0.00000e+00,3.68802e-01,9.30000e+00,0.00000e+00,0.00000e+00
-6.43812e-02,5.13970e-01,2.82595e-18,2.87131e-01,9.30000e+00,5.00000e-01,0.00000e+00
-6.64495e-02,-1.21281e-01,-9.05530e-19,2.75505e-01,9.80000e+00,5.00000e-01,0.00000e+00
4.37579e-01,-4.01900e-01,-1.58687e-19,1.59559e-01,9.80000e+00,8.50000e-01,0.00000e+00
4.14633e-01,-5.17877e-01,-4.00491e-18,2.69713e-01,9.80000e+00,1.00000e+00,0.00000e+00
4.46447e-02,3.75371e-01,-3.84622e-18,6.48305e-01,9.90000e+00,1.00000e+00,0.00000e+00
-2.08361e-04,1.00049e+00,0.00000e+00,8.44780e-01,9.90000e+00,0.00000e+00,0.00000e+00
2.41075e-04,9.99391e-01,9.15891e-19,8.48432e-01,1.04000e+01,0.00000e+00,0.00000e+00
2.02571e-02,3.66509e-01,0.00000e+00,8.28990e-01,1.04000e+01,5.00000e-01,0.00000e+00
1.59260e-01,4.35330e-02,-4.71470e-18,7.56403e-01,1.09000e+01,5.00000e-01,0.00000e+00
-4.26477e-01,1.01748e-01,0.00000e+00,7.32472e-01,1.09000e+01,8.50000e-01,0.00000e+00
-4.04503e-01,-6.27815e-02,3.27956e-18,6.65062e-01,1.09000e+01,1.00000e+00,0.00000e+00
9.50655e-02,4.55363e-01,3.27956e-18,6.28755e-01,1.10000e+01,1.00000e+00,0.00000e+00
4.46456e-05,1.00045e+00,-1.53285e-18,7.00973e-01,1.10000e+01,0.00000e+00,0.00000e+00
-8.49371e-05,9.99701e-01,1.21475e-18,7.03020e-01,1.15000e+01,0.00000e+00,0.00000e+00
-1.74421e-02,4.60517e-01,3.38677e-18,6.98053e-01,1.15000e+01,5.00000e-01,0.00000e+00
1.52245e-01,-1.57747e-04,1.99101e-18,6.07569e-01,1.20000e+01,5.00000e-01,0.00000e+00
-4.20582e-01,1.76073e-02,0.00000e+00,5.89137e-01,1.20000e+01,8.50000e-01,0.00000e+00
-4.52556e-01,-1.26714e-01,0.00000e+00,5.18654e-01,1.20000e+01,1.00000e+00,0.00000e+00
5.17370e-02,3.69419e-01,-4.96636e-19,4.18543e-01,1.21000e+01,1.00000e+00,0.00000e+00
8.34804e-05,1.00119e+00,-4.35353e-19,3.96736e-01,1.21000e+01,0.00000e+00,0.00000e+00
-2.03732e-04,9.98789e-01,1.46554e-18,4.02275e-01,1.26000e+01,0.00000e+00,0.00000e+00
-1.62830e-01,5.02753e-01,-1.04809e-18,3.29613e-01,1.26000e+01,5.00000e-01,0.00000e+00
-1.04702e-01,-1.90240e-01,0.00000e+00,3.48401e-01,1.31000e+01,5.00000e-01,0.00000e+00
2.02543e-01,-5.42757e-01,0.00000e+00,1.72943e-01,1.31000e+01,8.50000e-01,0.00000e+00
1.70708e-01,-5.23133e-01,2.68941e-18,1.50555e-01,1.31000e+01,1.00000e+00,0.00000e+00
-8.63407e-04,3.38280e-01,2.68941e-18,3.38743e-01,1.32000e+01,1.00000e+00,0.00000e+00
-5.15494e-05,1.00007e+00,-1.25459e-18,3.61408e-01,1.32000e+01,0.00000e+00,0.00000e+00
-7.83841e-06,9.99890e-01,6.62814e-19,3.61341e-01,1.37000e+01,0.00000e+00,0.00000e+00
-1.24534e-01,5.09883e-01,0.00000e+00,2.93965e-01,1.37000e+01,5.00000e-01,0.00000e+00
-7.73332e-02,-1.41971e-01,0.00000e+00,3.17783e-01,1.42000e+01,5.00000e-01,0.00000e+00
3.51965e-01,-4.57292e-01,-3.11114e-19,1.75788e-01,1.42000e+01,8.50000e-01,0.00000e+00
2.73611e-01,-5.04296e-01,-3.86787e-19,2.09186e-01,1.42000e+01,1.00000e+00,0.00000e+00
-9.19050e-03,3.22182e-01,4.73305e-19,4.47629e-01,1.43000e+01,1.00000e+00,0.00000e+00
7.15295e-06,1.00036e+00,8.58063e-19,4.33853e-01,1.43000e+01,0.00000e+00,0.00000e+00
-4.75269e-05,9.99675e-01,-1.80166e-18,4.35099e-01,1.48000e+01,0.00000e+00,0.00000e+00
-1.14425e-01,4.80878e-01,-1.01118e-18,3.61937e-01,1.48000e+01,5.00000e-01,0.00000e+00
-9.31663e-02,-9.07693e-02,4.81566e-18,3.33098e-01,1.53000e+01,5.00000e-01,0.00000e+00
4.30786e-01,-4.09163e-01,7.38019e-19,1.92735e-01,1.53000e+01,8.50000e-01,0.00000e+00
4.07613e-01,-5.42830e-01,7.03236e-19,3.50200e-01,1.53000e+01,1.00000e+00,0.00000e+00
2.90335e-02,3.92108e-01,1.15837e-18,8.98029e-01,1.54000e+01,1.00000e+00,0.00000e+00
7.05123e-05,9.99781e-01,1.15271e-18,1.16737e+00,1.54000e+01,0.00000e+00,0.00000e+00
1.90462e-04,1.00028e+00,0.00000e+00,1.16442e+00,1.59000e+01,0.00000e+00,0.00000e+00
1.81666e-01,3.54275e-01,-5.41388e-17,1.13778e+00,1.59000e+01,5.00000e-01,0.00000e+00
2.05951e-01,1.01409e-01,0.00000e+00,1.18252e+00,1.64000e+01,5.00000e-01,0.00000e+00
-8.70994e-01,2.16218e-01,0.00000e+00,9.40062e-01,1.64000e+01,8.50000e-01,0.00000e+00
-9.30265e-01,-8.46668e-02,0.00000e+00,5.98490e-01,1.64000e+01,1.00000e+00,0.00000e+00
7.32492e-02,4.11059e-01,0.00000e+00,2.56885e-01,1.65000e+01,1.00000e+00,0.00000e+00
4.33231e-05,1.00008e+00,-5.14851e-19,2.86639e-01,1.65000e+01,0.00000e+00,0.00000e+00
-7.39779e-05,1.00003e+00,-9.83772e-19,2.86329e-01,1.70000e+01,0.00000e+00,0.00000e+00
-1.09798e-01,5.12384e-01,0.00000e+00,2.13573e-01,1.70000e+01,5.00000e-01,0.00000e+00
-8.34722e-02,-1.46180e-01,0.00000e+00,2.32556e-01,1.75000e+01,5.00000e-01,0.00000e+00
3.57481e-01,-4.44761e-01,1.13680e-19,1.30599e-01,1.75000e+01,8.50000e-01,0.00000e+00
3.44112e-01,-4.88398e-01,1.13680e-19,1.90556e-01,1.75000e+01,1.00000e+00,0.00000e+00
4.50776e-02,3.95601e-01,0.00000e+00,4.97260e-01,1.76000e+01,1.00000e+00,0.00000e+00
-1.97264e-04,1.00058e+00,0.00000e+00,6.77852e-01,1.76000e+01,0.00000e+00,0.00000e+00
1.17498e-04,9.99446e-01,1.46767e-18,6.81788e-01,1.81000e+01,0.00000e+00,0.00000e+00
-2.03399e-02,4.51506e-01,0.00000e+00,6.87458e-01,1.81000e+01,5.00000e-01,0.00000e+00
1.70867e-01,7.85536e-03,-3.86930e-18,5.83151e-01,1.86000e+01,5.00000e-01,0.00000e+00
-4.17565e-01,3.94053e-02,-2.27264e-19,5.72955e-01,1.86000e+01,8.50000e-01,0.00000e+00
-4.32136e-01,-1.24161e-01,0.00000e+00,5.51326e-01,1.86000e+01,1.00000e+00,0.00000e+00
6.86874e-02,3.83463e-01,0.00000e+00,5.38046e-01,1.87000e+01,1.00000e+00,0.00000e+00
2.13440e-05,1.00037e+00,-1.29143e-18,5.73348e-01,1.87000e+01,0.00000e+00,0.00000e+00
-4.48882e-05,9.99756e-01,0.00000e+00,5.75013e-01,1.92000e+01,0.00000e+00,0.00000e+00
-1.71002e-02,4.61825e-01,0.00000e+00,5.67604e-01,1.92000e+01,5.00000e-01,0.00000e+00
1.55750e-01,-1.61562e-04,-1.59437e-18,4.73233e-01,1.97000e+01,5.00000e-01,0.00000e+00
-4.19039e-01,1.56265e-02,0.00000e+00,4.55831e-01,1.97000e+01,8.50000e-01,0.00000e+00
-4.29370e-01,-1.37112e-01,1.18887e-18,3.91172e-01,1.97000e+01,1.00000e+00,0.00000e+00
7.49980e-02,3.79602e-01,1.18887e-18,2.88420e-01,1.98000e+01,1.00000e+00,0.00000e+00
1.05450e-04,1.00069e+00,3.47185e-19,2.70198e-01,1.98000e+01,0.00000e+00,0.00000e+00
-9.21476e-05,9.99308e-01,1.12471e-18,2.73823e-01,2.03000e+01,0.00000e+00,0.00000e+00
-1.79202e-01,5.18820e-01,-6.80880e-19,1.84529e-01,2.03000e+01,5.00000e-01,0.00000e+00
-1.51467e-01,-1.84104e-01,0.00000e+00,2.42713e-01,2.08000e+01,5.00000e-01,0.00000e+00
-1.69025e-02,-6.04807e-01,3.48204e-20,3.09888e-02,2.08000e+01,8.50000e-01,0.00000e+00
3.92379e-03,-5.04498e-01,3.48204e-20,4.99792e-02,2.08000e+01,1.00000e+00,0.00000e+00
-1.75359e-03,3.16976e-01,0.00000e+00,1.41250e-01,2.09000e+01,1.00000e+00,0.00000e+00
5.15437e-05,1.00004e+00,-3.39757e-19,1.73126e-01,2.09000e+01,0.00000e+00,0.00000e+00
-5.08864e-05,1.00016e+00,-2.15867e-19,1.72685e-01,2.14000e+01,0.00000e+00,0.00000e+00
4.30360e-02,4.23808e-01,1.68544e-18,1.33016e-01,2.14000e+01,5.00000e-01,0.00000e+00
1.26841e-01,2.17245e-02,0.00000e+00,8.18486e-02,2.19000e+01,5.00000e-01,0.00000e+00
-2.76614e-01,3.54049e-03,0.00000e+00,1.31615e-02,2.19000e+01,8.50000e-01,0.00000e+00
-5.53689e-01,1.26772e-02,0.00000e+00,-7.22890e-02,2.19000e+01,1.00000e+00,0.00000e+00
-1.47200e-01,1.40364e-01,3.69996e-20,-7.64262e-02,2.20000e+01,1.00000e+00,0.00000e+00
-5.66975e-03,3.50236e-03,0.00000e+00,4.45863e-04,2.20000e+01,0.00000e+00,0.00000e+00
-1.66359e-02,2.71200e-03,-1.17126e-19,1.29227e-04,2.25000e+01,0.00000e+00,0.00000e+00
7.93355e-01,4.59787e-02,0.00000e+00,2.91618e-02,2.25000e+01,2.00000e+00,0.00000e+00
4.72042e-01,4.22451e-01,-3.15684e-19,1.62530e-01,2.19000e+01,2.00000e+00,0.00000e+00
6.65964e-01,2.66653e-01,5.55588e-19,1.40371e-01,2.14000e+01,2.00000e+00,0.00000e+00
-1.18147e-02,5.46907e-01,-8.13054e-18,2.06793e-01,2.08000e+01,2.00000e+00,0.00000e+00
5.45621e-01,5.03922e-01,-8.15144e-19,2.28015e-01,2.03000e+01,2.00000e+00,0.00000e+00
-1.31870e-01,5.65802e-01,3.00130e-18,2.43362e-01,1.97000e+01,2.00000e+00,0.00000e+00
7.13766e-01,6.16037e-01,2.03179e-18,4.12868e-01,1.92000e+01,2.00000e+00,0.00000e+00
-5.94466e-01,6.22222e-01,0.00000e+00,4.18063e-01,1.86000e+01,2.00000e+00,0.00000e+00
5.44894e-01,6.43354e-01,0.00000e+00,4.48941e-01,1.81000e+01,2.00000e+00,0.00000e+00
-7.90427e-01,6.14188e-01,-3.28433e-18,4.63840e-01,1.75000e+01,2.00000e+00,0.00000e+00
1.60119e-01,6.11066e-01,0.00000e+00,3.18539e-01,1.70000e+01,2.00000e+00,0.00000e+00
-2.92205e-01,5.45777e-01,3.01637e-18,3.05797e-01,1.64000e+01,2.00000e+00,0.00000e+00
9.15174e-01,7.37055e-01,-5.31974e-19,6.99447e-01,1.59000e+01,2.00000e+00,0.00000e+00
-1.03344e+00,7.21495e-01,-9.03728e-19,7.24497e-01,1.53000e+01,2.00000e+00,0.00000e+00
-2.97011e-02,7.73519e-01,-3.52655e-18,4.27125e-01,1.48000e+01,2.00000e+00,0.00000e+00
-6.59037e-01,5.55561e-01,1.49768e-18,3.67223e-01,1.42000e+01,2.00000e+00,0.00000e+00
3.74911e-01,6.34387e-01,0.00000e+00,3.41635e-01,1.37000e+01,2.00000e+00,0.00000e+00
-4.06032e-01,5.53075e-01,-8.85530e-19,3.21864e-01,1.31000e+01,2.00000e+00,0.00000e+00
4.98215e-01,6.26501e-01,-2.94660e-18,3.33024e-01,1.26000e+01,2.00000e+00,0.00000e+00
-3.27063e-01,5.92481e-01,3.32604e-18,3.20999e-01,1.20000e+01,2.00000e+00,0.00000e+00
7.26375e-01,6.42668e-01,4.16075e-18,4.66349e-01,1.15000e+01,2.00000e+00,0.00000e+00
-6.10454e-01,6.69707e-01,0.00000e+00,4.82136e-01,1.09000e+01,2.00000e+00,0.00000e+00
6.16226e-01,7.05373e-01,3.33269e-18,5.27280e-01,1.04000e+01,2.00000e+00,0.00000e+00
-8.31465e-01,6.89839e-01,-3.97325e-19,5.37686e-01,9.80000e+00,2.00000e+00,0.00000e+00
2.33776e-01,6.68231e-01,-1.40707e-18,3.78575e-01,9.30000e+00,2.00000e+00,0.00000e+00
-3.66697e-01,5.87278e-01,0.00000e+00,3.55017e-01,8.70000e+00,2.00000e+00,0.00000e+00
7.50379e-01,6.88668e-01,0.00000e+00,5.24594e-01,8.20000e+00,2.00000e+00,0.00000e+00
-7.58914e-01,7.09824e-01,3.37837e-18,5.48709e-01,7.60000e+00,2.00000e+00,0.00000e+00
4.06646e-01,6.35592e-01,0.00000e+00,3.90822e-01,7.10000e+00,2.00000e+00,0.00000e+00
4.65916e-02,8.05728e-01,2.80022e-20,4.18930e-01,6.50000e+00,2.00000e+00,0.00000e+00
1.10527e+00,8.79519e-01,-5.88264e-19,9.04041e-01,6.00000e+00,2.00000e+00,0.00000e+00
-7.23918e-01,9.58050e-01,6.10000e-18,9.63112e-01,5.40000e+00,2.00000e+00,0.00000e+00
9.10463e-01,7.79382e-01,0.00000e+00,7.00895e-01,4.90000e+00,2.00000e+00,0.00000e+00
3.45135e-01,8.21478e-01,4.88226e-19,7.92361e-01,4.30000e+00,2.00000e+00,0.00000e+00
1.82662e+00,5.43706e-01,0.00000e+00,6.26023e-01,3.80000e+00,2.00000e+00,0.00000e+00
1.49477e+00,1.19481e+00,-4.22900e-18,1.40523e+00,3.20000e+00,2.00000e+00,0.00000e+00
2.62169e+00,5.95069e-01,1.63583e-18,1.03941e+00,2.70000e+00,2.00000e+00,0.00000e+00
1.97028e+00,1.71901e+00,-6.04823e-18,2.52035e+00,2.10000e+00,2.00000e+00,0.00000e+00
3.62838e+00,1.10155e+00,-1.41961e-18,2.95068e+00,1.60000e+00,2.00000e+00,0.00000e+00
-1.02379e+00,1.91273e+00,-1.52650e-16,4.20140e+00,1.00000e+00,2.00000e+00,0.00000e+00
1.89977e+00,1.27557e+00,0.00000e+00,2.37378e+00,5.00000e-01,2.00000e+00,0.00000e+00
1.06835e+00,1.31016e-02,-1.61778e-17,5.47967e+00,0.00000e+00,2.00000e+00,0.00000e+00
5.00000e-01,5.00000e-01,0.00000e+00,1.42224e+01,0.00000e+00,0.00000e+00,1.00000e+00
-6.74031e-03,1.07235e+00,0.00000e+00,1.27687e+01,5.00000e-01,0.00000e+00,1.00000e+00
-4.00714e-02,1.20629e+00,0.00000e+00,8.66914e+00,5.00000e-01,5.00000e-01,1.00000e+00
-1.34455e-01,-3.77471e-01,-5.33581e-18,6.47376e+00,1.00000e+00,5.00000e-01,1.00000e+00
-3.04599e-01,-5.55174e-01,-7.77642e-18,6.51729e+00,1.00000e+00,8.50000e-01,1.00000e+00
-6.65186e-01,3.81799e-02,0.00000e+00,5.89302e+00,1.00000e+00,1.00000e+00,1.00000e+00
-1.53811e-01,4.79736e-01,0.00000e+00,4.80513e+00,1.10000e+00,1.00000e+00,1.00000e+00
2.78926e-04,9.99501e-01,-3.64392e-21,4.75968e+00,1.10000e+00,0.00000e+00,1.00000e+00
3.55884e-06,1.00048e+00,0.00000e+00,4.75477e+00,1.60000e+00,0.00000e+00,1.00000e+00
6.07463e-02,4.75693e-01,0.00000e+00,4.72517e+00,1.60000e+00,5.00000e-01,1.00000e+00
3.05424e-01,4.85486e-02,-8.49616e-18,4.47051e+00,2.10000e+00,5.00000e-01,1.00000e+00
-8.41929e-01,6.41897e-02,0.00000e+00,4.22782e+00,2.10000e+00,8.50000e-01,1.00000e+00
-1.22841e+00,-1.17629e-01,0.00000e+00,3.25613e+00,2.10000e+00,1.00000e+00,1.00000e+00
-2.21583e-01,3.21988e-01,-3.26923e-18,2.39297e+00,2.20000e+00,1.00000e+00,1.00000e+00
2.41518e-05,9.99677e-01,2.28764e-18,2.27815e+00,2.20000e+00,0.00000e+00,1.00000e+00
2.10732e-04,1.00043e+00,0.00000e+00,2.27485e+00,2.70000e+00,0.00000e+00,1.00000e+00
2.15001e-02,4.06410e-01,-9.63967e-18,2.22650e+00,2.70000e+00,5.00000e-01,1.00000e+00
1.44817e-01,3.62897e-02,0.00000e+00,2.12283e+00,3.20000e+00,5.00000e-01,1.00000e+00
-4.17710e-01,7.68901e-02,1.07784e-17,2.04213e+00,3.20000e+00,8.50000e-01,1.00000e+00
-5.10422e-01,-7.96236e-02,0.00000e+00,1.77136e+00,3.20000e+00,1.00000e+00,1.00000e+00
8.17196e-03,2.71487e-01,0.00000e+00,1.48504e+00,3.30000e+00,1.00000e+00,1.00000e+00
8.47623e-04,9.98833e-01,0.00000e+00,1.19591e+00,3.30000e+00,0.00000e+00,1.00000e+00
-8.01133e-05,1.00130e+00,1.22833e-18,1.18282e+00,3.80000e+00,0.00000e+00,1.00000e+00
-8.05783e-02,4.86193e-01,-1.71557e-17,1.01808e+00,3.80000e+00,5.00000e-01,1.00000e+00
-3.18281e-02,-1.05301e-01,-9.31232e-18,9.01359e-01,4.30000e+00,5.00000e-01,1.00000e+00
7.25235e-01,-2.73127e-01,4.98820e-18,4.99002e-01,4.30000e+00,8.50000e-01,1.00000e+00
4.27329e-01,-2.73692e-01,-4.20443e-18,7.61994e-01,4.30000e+00,1.00000e+00,1.00000e+00
-1.69773e-01,3.59594e-01,-3.64987e-18,1.53303e+00,4.40000e+00,1.00000e+00,1.00000e+00
-9.10074e-04,9.97051e-01,0.00000e+00,1.26716e+00,4.40000e+00,0.00000e+00,1.00000e+00
1.36430e-03,1.00204e+00,-2.02498e-18,1.24567e+00,4.90000e+00,0.00000e+00,1.00000e+00
1.37412e-01,7.63355e-01,0.00000e+00,1.09976e+00,4.90000e+00,5.00000e-01,1.00000e+00
3.25421e-02,-7.04027e-02,-6.40926e-17,1.04413e+00,5.40000e+00,5.00000e-01,1.00000e+00
7.70949e-01,-1.19948e-01,0.00000e+00,5.34905e-01,5.40000e+00,8.50000e-01,1.00000e+00
6.94859e-01,-4.48267e-01,0.00000e+00,8.45224e-01,5.40000e+00,1.00000e+00,1.00000e+00
-1.44301e-02,3.23637e-01,0.00000e+00,1.71766e+00,5.50000e+00,1.00000e+00,1.00000e+00
3.17449e-05,1.00024e+00,0.00000e+00,1.77489e+00,5.50000e+00,0.00000e+00,1.00000e+00
-3.09027e-05,9.99878e-01,0.00000e+00,1.77545e+00,6.00000e+00,0.00000e+00,1.00000e+00
1.15331e-01,4.73834e-01,0.00000e+00,1.78405e+00,6.00000e+00,5.00000e-01,1.00000e+00
3.29450e-01,6.23408e-02,6.86899e-18,1.51136e+00,6.50000e+00,5.00000e-01,1.00000e+00
-8.51629e-01,1.40107e-01,0.00000e+00,1.38238e+00,6.50000e+00,8.50000e-01,1.00000e+00
-9.89795e-01,-1.46087e-01,0.00000e+00,1.01060e+00,6.50000e+00,1.00000e+00,1.00000e+00
2.36931e-02,2.97936e-01,0.00000e+00,5.53106e-01,6.60000e+00,1.00000e+00,1.00000e+00
4.26941e-04,9.99352e-01,0.00000e+00,4.16135e-01,6.60000e+00,0.00000e+00,1.00000e+00
5.54943e-05,1.00064e+00,-4.41402e-19,4.08758e-01,7.10000e+00,0.00000e+00,1.00000e+00
-5.08678e-02,5.14426e-01,2.04468e-18,3.25799e-01,7.10000e+00,5.00000e-01,1.00000e+00
-6.02594e-02,-1.23565e-01,2.97840e-18,3.09328e-01,7.60000e+00,5.00000e-01,1.00000e+00
4.62947e-01,-3.88388e-01,0.00000e+00,1.79916e-01,7.60000e+00,8.50000e-01,1.00000e+00
4.25206e-01,-5.18611e-01,-4.68945e-20,3.10608e-01,7.60000e+00,1.00000e+00,1.00000e+00
3.57575e-02,3.56885e-01,1.54997e-18,6.94939e-01,7.70000e+00,1.00000e+00,1.00000e+00
-1.73783e-04,1.00044e+00,-2.81106e-18,8.28350e-01,7.70000e+00,0.00000e+00,1.00000e+00
1.77234e-04,9.99513e-01,0.00000e+00,8.31469e-01,8.20000e+00,0.00000e+00,1.00000e+00
1.54789e-02,3.72154e-01,-1.87528e-18,8.10088e-01,8.20000e+00,5.00000e-01,1.00000e+00
1.56724e-01,4.33942e-02,-4.64094e-18,7.38692e-01,8.70000e+00,5.00000e-01,1.00000e+00
-4.28500e-01,9.99585e-02,0.00000e+00,7.11094e-01,8.70000e+00,8.50000e-01,1.00000e+00
-4.21895e-01,-4.63741e-02,-1.90311e-18,6.29271e-01,8.70000e+00,1.00000e+00,1.00000e+00
9.13522e-02,4.06979e-01,-1.90311e-18,5.03084e-01,8.80000e+00,1.00000e+00,1.00000e+00
3.81421e-04,9.99469e-01,-6.68870e-19,3.75177e-01,8.80000e+00,0.00000e+00,1.00000e+00
5.80974e-05,1.00054e+00,0.00000e+00,3.68802e-01,9.30000e+00,0.00000e+00,1.00000e+00
-6.43812e-02,5.13970e-01,2.82595e-18,2.87131e-01,9.30000e+00,5.00000e-01,1.00000e+00
-6.64495e-02,-1.21281e-01,-9.05530e-19,2.75505e-01,9.80000e+00,5.00000e-01,1.00000e+00
