"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
6.68562e-01,6.04808e-01,0.00000e+00,4.31360e-01,8.20000e+00,2.00000e+00,0.00000e+00
-8.13013e-01,6.42354e-01,3.07624e-18,5.00344e-01,7.60000e+00,2.00000e+00,0.00000e+00
1.47179e-01,6.21735e-01,0.00000e+00,3.34632e-01,7.10000e+00,2.00000e+00,0.00000e+00
-4.02265e-01,5.63601e-01,1.81252e-20,3.19335e-01,6.50000e+00,2.00000e+00,0.00000e+00
8.43094e-01,7.43791e-01,-5.47363e-19,6.32952e-01,6.00000e+00,2.00000e+00,0.00000e+00
-9.80427e-01,7.00800e-01,3.57282e-18,6.42233e-01,5.40000e+00,2.00000e+00,0.00000e+00
-5.96807e-02,7.20801e-01,0.00000e+00,3.96702e-01,4.90000e+00,2.00000e+00,0.00000e+00
-4.36707e-01,6.13952e-01,4.50893e-19,3.77853e-01,4.30000e+00,2.00000e+00,0.00000e+00
5.36814e-01,6.76572e-01,0.00000e+00,4.25810e-01,3.80000e+00,2.00000e+00,0.00000e+00
-2.25961e-01,6.52922e-01,-4.18637e-18,4.08104e-01,3.20000e+00,2.00000e+00,0.00000e+00
8.95080e-01,6.74629e-01,2.96158e-18,5.73576e-01,2.70000e+00,2.00000e+00,0.00000e+00
-2.51236e-01,9.10260e-01,-5.13752e-18,6.37336e-01,2.10000e+00,2.00000e+00,0.00000e+00
1.10835e+00,9.11242e-01,-1.19122e-18,9.77241e-01,1.60000e+00,2.00000e+00,0.00000e+00
-5.89215e-01,1.06017e+00,-5.76583e-18,1.07047e+00,1.00000e+00,2.00000e+00,0.00000e+00
1.10346e+00,9.39096e-01,0.00000e+00,1.11045e+00,5.00000e-01,2.00000e+00,0.00000e+00
1.54656e-01,3.14697e-02,-2.66068e-17,2.53286e+00,0.00000e+00,2.00000e+00,0.00000e+00
0.00000e+00,5.00000e-01,0.00000e+00,2.11045e+00,0.00000e+00,0.00000e+00,1.00000e+00
-6.32775e-05,1.00020e+00,0.00000e+00,2.10925e+00,5.00000e-01,0.00000e+00,1.00000e+00
9.37050e-03,4.00681e-01,0.00000e+00,2.08943e+00,5.00000e-01,5.00000e-01,1.00000e+00
1.49773e-01,-2.79029e-02,-6.51284e-18,1.98874e+00,1.00000e+00,5.00000e-01,1.00000e+00
-4.04215e-01,2.38377e-02,-1.14516e-17,1.94086e+00,1.00000e+00,8.50000e-01,1.00000e+00
-4.08959e-01,-1.05562e-01,0.00000e+00,1.82411e+00,1.00000e+00,1.00000e+00,1.00000e+00
8.73397e-02,4.37399e-01,0.00000e+00,1.79468e+00,1.10000e+00,1.00000e+00,1.00000e+00
-1.20087e-04,1.00036e+00,2.12121e-21,1.94186e+00,1.10000e+00,0.00000e+00,1.00000e+00
2.37984e-04,9.99404e-01,0.00000e+00,1.94435e+00,1.60000e+00,0.00000e+00,1.00000e+00
1.02858e-01,4.80011e-01,0.00000e+00,1.96881e+00,1.60000e+00,5.00000e-01,1.00000e+00
3.65385e-01,5.39587e-02,-2.55488e-18,1.62746e+00,2.10000e+00,5.00000e-01,1.00000e+00
-8.47432e-01,1.28687e-01,0.00000e+00,1.51527e+00,2.10000e+00,8.50000e-01,1.00000e+00
-9.20661e-01,-1.43247e-01,0.00000e+00,1.22189e+00,2.10000e+00,1.00000e+00,1.00000e+00
7.77125e-02,3.63163e-01,-1.05778e-18,8.97960e-01,2.20000e+00,1.00000e+00,1.00000e+00
-8.13877e-06,1.00024e+00,9.30289e-19,9.41843e-01,2.20000e+00,0.00000e+00,1.00000e+00
-7.62580e-05,9.99598e-01,0.00000e+00,9.43639e-01,2.70000e+00,0.00000e+00,1.00000e+00
2.02702e-02,3.92153e-01,-3.44236e-18,9.34362e-01,2.70000e+00,5.00000e-01,1.00000e+00
1.56883e-01,4.16300e-02,0.00000e+00,8.53107e-01,3.20000e+00,5.00000e-01,1.00000e+00
-4.20480e-01,1.01185e-01,3.64210e-18,8.08150e-01,3.20000e+00,8.50000e-01,1.00000e+00
-3.97869e-01,-3.62561e-02,0.00000e+00,7.12136e-01,3.20000e+00,1.00000e+00,1.00000e+00
1.09441e-01,4.33160e-01,0.00000e+00,5.78342e-01,3.30000e+00,1.00000e+00,1.00000e+00
-3.73087e-06,1.00003e+00,0.00000e+00,4.93510e-01,3.30000e+00,0.00000e+00,1.00000e+00
2.69002e-05,9.99953e-01,5.22086e-19,4.93685e-01,3.80000e+00,0.00000e+00,1.00000e+00
-5.52289e-02,5.29619e-01,-1.42403e-17,4.58327e-01,3.80000e+00,5.00000e-01,1.00000e+00
-2.51606e-02,-9.83763e-02,-4.79939e-18,4.22209e-01,4.30000e+00,5.00000e-01,1.00000e+00
3.89663e-01,-2.72048e-01,2.45614e-18,2.36789e-01,4.30000e+00,8.50000e-01,1.00000e+00
3.56753e-01,-4.13181e-01,-4.29859e-18,1.10000e-01,4.30000e+00,1.00000e+00,1.00000e+00
2.16279e-02,3.49999e-01,-3.85251e-18,3.13214e-01,4.40000e+00,1.00000e+00,1.00000e+00
-7.71241e-05,9.99831e-01,0.00000e+00,3.82926e-01,4.40000e+00,0.00000e+00,1.00000e+00
7.32358e-05,1.00004e+00,-6.10654e-19,3.81973e-01,4.90000e+00,0.00000e+00,1.00000e+00
-1.01721e-01,5.08897e-01,0.00000e+00,3.06817e-01,4.90000e+00,5.00000e-01,1.00000e+00
-7.46772e-02,-1.20056e-01,-8.50516e-19,2.93302e-01,5.40000e+00,5.00000e-01,1.00000e+00
4.57836e-01,-3.87072e-01,0.00000e+00,1.72724e-01,5.40000e+00,8.50000e-01,1.00000e+00
4.45306e-01,-5.00121e-01,0.00000e+00,3.26252e-01,5.40000e+00,1.00000e+00,1.00000e+00
4.86585e-02,4.34645e-01,0.00000e+00,8.62842e-01,5.50000e+00,1.00000e+00,1.00000e+00
2.20779e-04,1.00052e+00,0.00000e+00,1.21548e+00,5.50000e+00,0.00000e+00,1.00000e+00
-6.81137e-05,9.99355e-01,0.00000e+00,1.21812e+00,6.00000e+00,0.00000e+00,1.00000e+00
1.80074e-01,4.93492e-01,0.00000e+00,1.24612e+00,6.00000e+00,5.00000e-01,1.00000e+00
3.60492e-01,7.73564e-02,4.19134e-18,9.59800e-01,6.50000e+00,5.00000e-01,1.00000e+00
-8.51047e-01,1.86224e-01,0.00000e+00,8.41299e-01,6.50000e+00,8.50000e-01,1.00000e+00
-8.20540e-01,1.65632e-02,0.00000e+00,6.09254e-01,6.50000e+00,1.00000e+00,1.00000e+00
1.85551e-01,5.08470e-01,0.00000e+00,3.10274e-01,6.60000e+00,1.00000e+00,1.00000e+00
-4.78999e-05,1.00008e+00,0.00000e+00,3.00259e-01,6.60000e+00,0.00000e+00,1.00000e+00
5.11404e-05,9.99814e-01,-3.17667e-19,3.01020e-01,7.10000e+00,0.00000e+00,1.00000e+00
-1.20158e-01,5.16131e-01,7.32024e-19,2.13754e-01,7.10000e+00,5.00000e-01,1.00000e+00
-9.52826e-02,-1.58628e-01,1.23507e-18,2.16692e-01,7.60000e+00,5.00000e-01,1.00000e+00
3.53856e-01,-4.64229e-01,0.00000e+00,1.27651e-01,7.60000e+00,8.50000e-01,1.00000e+00
3.63129e-01,-4.75854e-01,-1.34685e-20,2.06819e-01,7.60000e+00,1.00000e+00,1.00000e+00
6.58317e-02,4.05485e-01,1.29367e-18,5.30936e-01,7.70000e+00,1.00000e+00,1.00000e+00
-2.09792e-04,1.00035e+00,-2.44252e-18,7.41798e-01,7.70000e+00,0.00000e+00,1.00000e+00
2.71773e-04,9.99246e-01,0.00000e+00,7.45231e-01,8.20000e+00,0.00000e+00,1.00000e+00
2.50136e-02,3.76229e-01,-1.31803e-18,7.32978e-01,8.20000e+00,5.00000e-01,1.00000e+00
1.71772e-01,4.37572e-02,-3.67809e-18,6.70418e-01,8.70000e+00,5.00000e-01,1.00000e+00
-4.34114e-01,1.21253e-01,0.00000e+00,6.50239e-01,8.70000e+00,8.50000e-01,1.00000e+00
-4.04544e-01,-4.70176e-02,-1.42572e-18,5.63176e-01,8.70000e+00,1.00000e+00,1.00000e+00
1.01898e-01,4.28605e-01,-1.42572e-18,4.30704e-01,8.80000e+00,1.00000e+00,1.00000e+00
8.30467e-05,9.99679e-01,-5.78817e-19,3.50982e-01,8.80000e+00,0.00000e+00,1.00000e+00
3.65710e-05,1.00018e+00,0.00000e+00,3.48824e-01,9.30000e+00,0.00000e+00,1.00000e+00
-9.16653e-02,5.16540e-01,1.58759e-18,2.62023e-01,9.30000e+00,5.00000e-01,1.00000e+00
-8.10979e-02,-1.41253e-01,-5.92603e-19,2.50707e-01,9.80000e+00,5.00000e-01,1.00000e+00
