"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
4.94326e-01,-5.86732e-01,0.00000e+00,2.28306e-01,0.00000e+00,0.00000e+00,0.00000e+00
1.06498e-01,-1.92746e+00,0.00000e+00,2.25037e-01,5.00000e-01,0.00000e+00,0.00000e+00
-2.25924e-01,-8.84923e-01,0.00000e+00,1.58882e+00,5.00000e-01,5.00000e-01,0.00000e+00
1.11568e-01,-9.81463e-02,-1.43427e-17,2.56136e+00,1.00000e+00,5.00000e-01,0.00000e+00
-4.43496e-01,-1.14163e-01,-3.42310e-16,2.53000e+00,1.00000e+00,8.50000e-01,0.00000e+00
2.59622e-01,2.52838e-02,0.00000e+00,1.49632e+00,1.00000e+00,1.00000e+00,0.00000e+00
8.91937e-01,-7.63328e-01,0.00000e+00,-6.26956e-01,1.10000e+00,1.00000e+00,0.00000e+00
-3.99184e-02,-1.72942e+00,-8.37805e-20,1.34782e-02,1.10000e+00,0.00000e+00,0.00000e+00
-4.30474e-02,-1.99521e+00,0.00000e+00,-1.93801e-02,1.60000e+00,0.00000e+00,0.00000e+00
-3.71530e-01,-1.15173e+00,0.00000e+00,8.24589e-02,1.60000e+00,5.00000e-01,0.00000e+00
3.70643e-01,9.56401e-02,-8.68746e-19,1.03158e+00,2.10000e+00,5.00000e-01,0.00000e+00
-8.88667e-01,2.49052e-01,0.00000e+00,9.08407e-01,2.10000e+00,8.50000e-01,0.00000e+00
-4.68766e-01,-1.36227e-01,0.00000e+00,8.76709e-01,2.10000e+00,1.00000e+00,0.00000e+00
6.18151e-01,-6.78972e-01,3.34361e-18,-2.05361e-01,2.20000e+00,1.00000e+00,0.00000e+00
-5.06717e-02,-1.29055e+00,1.10712e-19,3.90507e-02,2.20000e+00,0.00000e+00,0.00000e+00
-6.82440e-02,-1.80510e+00,-5.79387e-21,-1.02834e-01,2.70000e+00,0.00000e+00,0.00000e+00
-3.53853e-01,-1.03895e+00,-3.55282e-18,1.84281e-01,2.70000e+00,5.00000e-01,0.00000e+00
1.20782e-01,2.60233e-02,0.00000e+00,1.29837e+00,3.20000e+00,5.00000e-01,0.00000e+00
-4.45620e-01,7.86600e-02,5.55620e-18,1.21218e+00,3.20000e+00,8.50000e-01,0.00000e+00
-9.48031e-02,6.90068e-02,0.00000e+00,3.52218e-01,3.20000e+00,1.00000e+00,0.00000e+00
4.07234e-01,-1.98694e-01,0.00000e+00,-5.48192e-01,3.30000e+00,1.00000e+00,0.00000e+00
-3.84111e-02,-1.07288e+00,0.00000e+00,3.81753e-02,3.30000e+00,0.00000e+00,0.00000e+00
-4.65079e-02,-1.51572e+00,2.56611e-21,-1.33406e-02,3.80000e+00,0.00000e+00,0.00000e+00
-2.41445e-01,-8.09622e-01,-4.53300e-17,1.65598e-01,3.80000e+00,5.00000e-01,0.00000e+00
7.40621e-01,-3.23959e-01,-4.50384e-16,1.03845e+00,4.30000e+00,5.00000e-01,0.00000e+00
6.15990e-01,-2.99746e-02,5.27717e-18,5.02829e-01,4.30000e+00,8.50000e-01,0.00000e+00
8.13602e-01,-2.34067e-01,-1.94690e-18,5.15396e-01,4.30000e+00,1.00000e+00,0.00000e+00
3.47004e-01,-7.08645e-01,-1.36006e-18,3.62615e-01,4.40000e+00,1.00000e+00,0.00000e+00
-2.31116e-02,-1.31317e+00,0.00000e+00,2.66097e-02,4.40000e+00,0.00000e+00,0.00000e+00
-6.57464e-02,-1.03904e+00,1.62424e-19,-9.69740e-02,4.90000e+00,0.00000e+00,0.00000e+00
-5.29928e-01,-7.21762e-01,0.00000e+00,2.02529e-01,4.90000e+00,5.00000e-01,0.00000e+00
2.89336e-02,2.48872e-02,-2.90971e-18,1.04385e+00,5.40000e+00,5.00000e-01,0.00000e+00
4.50148e-01,-9.09225e-02,0.00000e+00,4.94544e-01,5.40000e+00,8.50000e-01,0.00000e+00
4.87921e-01,-2.88911e-01,0.00000e+00,4.50421e-01,5.40000e+00,1.00000e+00,0.00000e+00
7.56292e-02,-3.80305e-01,0.00000e+00,7.51379e-01,5.50000e+00,1.00000e+00,0.00000e+00
-4.65395e-02,-1.30324e+00,0.00000e+00,4.82999e-02,5.50000e+00,0.00000e+00,0.00000e+00
-9.79938e-02,-1.09627e+00,8.88673e-21,-1.67687e-01,6.00000e+00,0.00000e+00,0.00000e+00
-4.62711e-01,-7.17046e-01,0.00000e+00,3.04838e-02,6.00000e+00,5.00000e-01,0.00000e+00
4.54116e-01,1.82141e-02,-6.12533e-19,-2.90479e-02,6.50000e+00,5.00000e-01,0.00000e+00
-8.68980e-01,1.73675e-01,0.00000e+00,3.99870e-01,6.50000e+00,8.50000e-01,0.00000e+00
-6.78094e-01,-8.94098e-02,0.00000e+00,9.94594e-01,6.50000e+00,1.00000e+00,0.00000e+00
4.35407e-01,-6.36424e-01,0.00000e+00,3.41393e-01,6.60000e+00,1.00000e+00,0.00000e+00
-3.50235e-02,-1.22729e+00,3.38465e-21,2.43728e-02,6.60000e+00,0.00000e+00,0.00000e+00
-2.49701e-02,-8.34964e-01,6.12303e-20,-3.73695e-02,7.10000e+00,0.00000e+00,0.00000e+00
-5.21007e-01,-6.41198e-01,9.37818e-19,1.62355e-01,7.10000e+00,5.00000e-01,0.00000e+00
2.85728e-02,2.20490e-02,8.59609e-18,9.30548e-01,7.60000e+00,5.00000e-01,0.00000e+00
4.35550e-01,-9.32426e-02,0.00000e+00,4.40730e-01,7.60000e+00,8.50000e-01,0.00000e+00
5.02232e-01,-2.92345e-01,-1.38268e-19,3.97748e-01,7.60000e+00,1.00000e+00,0.00000e+00
8.62038e-02,-4.19455e-01,1.94307e-18,6.10471e-01,7.70000e+00,1.00000e+00,0.00000e+00
-4.88195e-02,-1.28453e+00,-1.50459e-19,5.82836e-02,7.70000e+00,0.00000e+00,0.00000e+00
-3.56194e-02,-8.29289e-01,0.00000e+00,-3.89721e-02,8.20000e+00,0.00000e+00,0.00000e+00
-2.43711e-01,-5.43209e-01,-1.39979e-18,1.91302e-02,8.20000e+00,5.00000e-01,0.00000e+00
1.78691e-01,-8.26291e-02,-3.60624e-18,5.40244e-01,8.70000e+00,5.00000e-01,0.00000e+00
-4.01001e-01,1.76293e-02,0.00000e+00,6.68760e-01,8.70000e+00,8.50000e-01,0.00000e+00
-2.32567e-01,-6.05675e-02,-1.01948e-18,8.25701e-01,8.70000e+00,1.00000e+00,0.00000e+00
3.54468e-01,-5.28022e-01,-1.01948e-18,3.81448e-01,8.80000e+00,1.00000e+00,0.00000e+00
-3.80654e-02,-1.20009e+00,-1.09514e-19,2.63106e-02,8.80000e+00,0.00000e+00,0.00000e+00
-2.89365e-02,-8.31620e-01,0.00000e+00,-4.12477e-02,9.30000e+00,0.00000e+00,0.00000e+00
-4.98826e-01,-6.50285e-01,2.68398e-18,1.47769e-01,9.30000e+00,5.00000e-01,0.00000e+00
5.85962e-02,4.10684e-02,-2.23888e-18,9.20499e-01,9.80000e+00,5.00000e-01,0.00000e+00
4.32352e-01,-7.92587e-03,-3.47707e-19,4.13149e-01,9.80000e+00,8.50000e-01,0.00000e+00
4.43773e-01,-2.18789e-01,-9.93308e-18,3.62280e-01,9.80000e+00,1.00000e+00,0.00000e+00
2.47522e-02,-2.82214e-01,-9.58537e-18,6.51580e-01,9.90000e+00,1.00000e+00,0.00000e+00
-5.38172e-02,-1.32662e+00,0.00000e+00,6.76978e-02,9.90000e+00,0.00000e+00,0.00000e+00
-3.54429e-02,-8.17855e-01,-8.28801e-20,-4.01202e-02,1.04000e+01,0.00000e+00,0.00000e+00
-2.52138e-01,-5.48029e-01,0.00000e+00,1.91142e-02,1.04000e+01,5.00000e-01,0.00000e+00
1.80421e-01,-8.59831e-02,-3.65645e-18,5.48992e-01,1.09000e+01,5.00000e-01,0.00000e+00
-4.00157e-01,1.23838e-02,0.00000e+00,6.84912e-01,1.09000e+01,8.50000e-01,0.00000e+00
-2.72616e-01,-5.57351e-02,2.75170e-18,8.58249e-01,1.09000e+01,1.00000e+00,0.00000e+00
3.04824e-01,-4.75632e-01,2.75170e-18,5.08286e-01,1.10000e+01,1.00000e+00,0.00000e+00
-3.34910e-02,-1.17555e+00,-1.35734e-20,3.04750e-02,1.10000e+01,0.00000e+00,0.00000e+00
-8.17443e-02,-9.18018e-01,-2.07320e-19,-1.08135e-01,1.15000e+01,0.00000e+00,0.00000e+00
-4.53923e-01,-6.54559e-01,9.27693e-19,1.37062e-01,1.15000e+01,5.00000e-01,0.00000e+00
2.11759e-01,8.87929e-03,1.43517e-18,5.44176e-01,1.20000e+01,5.00000e-01,0.00000e+00
-4.29481e-01,1.76079e-02,0.00000e+00,6.97124e-01,1.20000e+01,8.50000e-01,0.00000e+00
-1.24404e-01,-9.08960e-02,0.00000e+00,8.22868e-01,1.20000e+01,1.00000e+00,0.00000e+00
4.48884e-01,-5.29202e-01,3.25492e-19,2.21333e-01,1.21000e+01,1.00000e+00,0.00000e+00
-2.80917e-02,-1.01342e+00,3.20518e-20,3.11260e-02,1.21000e+01,0.00000e+00,0.00000e+00
-5.82295e-02,-8.99129e-01,-3.09946e-20,-3.93215e-02,1.26000e+01,0.00000e+00,0.00000e+00
-3.70762e-01,-6.24682e-01,4.63318e-19,1.38998e-01,1.26000e+01,5.00000e-01,0.00000e+00
-2.02268e-02,4.88654e-02,0.00000e+00,7.91759e-01,1.31000e+01,5.00000e-01,0.00000e+00
4.44094e-01,-1.32608e-02,0.00000e+00,3.57825e-01,1.31000e+01,8.50000e-01,0.00000e+00
5.37879e-01,-2.32909e-01,1.70546e-18,3.27283e-01,1.31000e+01,1.00000e+00,0.00000e+00
1.88054e-01,-4.92677e-01,1.70546e-18,3.68454e-01,1.32000e+01,1.00000e+00,0.00000e+00
-2.76586e-02,-1.01812e+00,-1.14397e-19,2.10523e-02,1.32000e+01,0.00000e+00,0.00000e+00
-6.91177e-02,-8.54556e-01,-4.62808e-20,-8.43101e-02,1.37000e+01,0.00000e+00,0.00000e+00
-4.38810e-01,-6.15562e-01,0.00000e+00,1.35951e-01,1.37000e+01,5.00000e-01,0.00000e+00
6.25406e-02,3.76251e-02,0.00000e+00,7.59922e-01,1.42000e+01,5.00000e-01,0.00000e+00
4.01080e-01,-5.75831e-03,-5.37737e-19,3.37566e-01,1.42000e+01,8.50000e-01,0.00000e+00
4.49540e-01,-2.14740e-01,-6.62395e-19,2.83218e-01,1.42000e+01,1.00000e+00,0.00000e+00
7.98976e-02,-3.38576e-01,8.87939e-19,4.45405e-01,1.43000e+01,1.00000e+00,0.00000e+00
-3.20377e-02,-1.12917e+00,2.74868e-20,3.31614e-02,1.43000e+01,0.00000e+00,0.00000e+00
-6.84880e-02,-9.06364e-01,1.24632e-19,-6.28506e-02,1.48000e+01,0.00000e+00,0.00000e+00
-3.81347e-01,-6.55077e-01,5.11029e-19,9.47254e-02,1.48000e+01,5.00000e-01,0.00000e+00
8.82883e-02,1.17310e-01,6.69755e-18,7.21785e-01,1.53000e+01,5.00000e-01,0.00000e+00
4.19539e-01,4.14223e-01,8.67983e-19,2.24118e-01,1.53000e+01,8.50000e-01,0.00000e+00
8.59547e-02,1.71428e-01,8.90192e-19,2.97216e-01,1.53000e+01,1.00000e+00,0.00000e+00
-1.83008e-01,3.67168e-02,4.00482e-18,6.81770e-01,1.54000e+01,1.00000e+00,0.00000e+00
-4.18201e-02,-1.40359e+00,-9.71547e-20,5.94008e-02,1.54000e+01,0.00000e+00,0.00000e+00
-8.60661e-02,-9.40786e-01,0.00000e+00,-9.57332e-02,1.59000e+01,0.00000e+00,0.00000e+00
-4.19480e-01,-7.11863e-01,-1.55879e-18,1.30404e-02,1.59000e+01,5.00000e-01,0.00000e+00
4.79155e-01,2.73569e-02,0.00000e+00,-1.01413e-01,1.64000e+01,5.00000e-01,0.00000e+00
-8.17239e-01,1.50790e-01,0.00000e+00,2.89550e-01,1.64000e+01,8.50000e-01,0.00000e+00
-7.97169e-01,-7.57841e-02,0.00000e+00,8.51364e-01,1.64000e+01,1.00000e+00,0.00000e+00
2.85320e-01,-5.30129e-01,0.00000e+00,4.14380e-01,1.65000e+01,1.00000e+00,0.00000e+00
-3.83269e-02,-1.19568e+00,-1.17039e-19,2.83291e-02,1.65000e+01,0.00000e+00,0.00000e+00
-3.03397e-02,-8.33119e-01,1.07171e-19,-4.27299e-02,1.70000e+01,0.00000e+00,0.00000e+00
-4.80607e-01,-6.47416e-01,0.00000e+00,1.35756e-01,1.70000e+01,5.00000e-01,0.00000e+00
6.92588e-02,4.53486e-02,0.00000e+00,8.87620e-01,1.75000e+01,5.00000e-01,0.00000e+00
4.23944e-01,2.13359e-02,3.39487e-19,3.91926e-01,1.75000e+01,8.50000e-01,0.00000e+00
4.11870e-01,-1.82522e-01,3.39487e-19,3.40198e-01,1.75000e+01,1.00000e+00,0.00000e+00
9.81628e-03,-2.30572e-01,0.00000e+00,6.37836e-01,1.76000e+01,1.00000e+00,0.00000e+00
-4.82381e-02,-1.30119e+00,0.00000e+00,4.47090e-02,1.76000e+01,0.00000e+00,0.00000e+00
-3.26613e-02,-8.00523e-01,-5.19334e-20,-4.94704e-02,1.81000e+01,0.00000e+00,0.00000e+00
-4.75232e-01,-6.43376e-01,0.00000e+00,9.33328e-02,1.81000e+01,5.00000e-01,0.00000e+00
2.07672e-01,8.33780e-03,-3.07342e-18,5.39616e-01,1.86000e+01,5.00000e-01,0.00000e+00
-4.28712e-01,9.33113e-03,-4.08144e-19,6.84657e-01,1.86000e+01,8.50000e-01,0.00000e+00
-2.26795e-01,-5.93698e-02,0.00000e+00,8.32264e-01,1.86000e+01,1.00000e+00,0.00000e+00
3.53893e-01,-4.76552e-01,0.00000e+00,4.59137e-01,1.87000e+01,1.00000e+00,0.00000e+00
-3.14668e-02,-1.13886e+00,-2.43023e-20,2.94665e-02,1.87000e+01,0.00000e+00,0.00000e+00
-8.14907e-02,-8.87673e-01,0.00000e+00,-1.05670e-01,1.92000e+01,0.00000e+00,0.00000e+00
-4.44279e-01,-6.35384e-01,0.00000e+00,1.31489e-01,1.92000e+01,5.00000e-01,0.00000e+00
2.13565e-01,1.22542e-02,-1.21982e-18,4.95441e-01,1.97000e+01,5.00000e-01,0.00000e+00
-4.30184e-01,3.24726e-02,0.00000e+00,6.44394e-01,1.97000e+01,8.50000e-01,0.00000e+00
-1.20402e-01,-7.82690e-02,7.59856e-19,7.76597e-01,1.97000e+01,1.00000e+00,0.00000e+00
5.02335e-01,-5.93547e-01,7.59856e-19,1.16600e-01,1.98000e+01,1.00000e+00,0.00000e+00
-1.62781e-02,-9.91741e-01,7.80656e-20,1.77070e-02,1.98000e+01,0.00000e+00,0.00000e+00
-5.44463e-02,-8.32849e-01,-1.92888e-19,-6.51134e-02,2.03000e+01,0.00000e+00,0.00000e+00
-4.30136e-01,-5.70200e-01,-8.57881e-19,1.23353e-01,2.03000e+01,5.00000e-01,0.00000e+00
-5.72181e-02,-2.77374e-03,0.00000e+00,6.56511e-01,2.08000e+01,5.00000e-01,0.00000e+00
3.48966e-01,-1.21746e-01,1.74657e-19,3.35358e-01,2.08000e+01,8.50000e-01,0.00000e+00
5.90311e-01,-3.51953e-01,1.74657e-19,3.00716e-01,2.08000e+01,1.00000e+00,0.00000e+00
2.71953e-01,-4.69107e-01,0.00000e+00,2.72499e-01,2.09000e+01,1.00000e+00,0.00000e+00
-2.60970e-02,-9.51820e-01,-7.98928e-20,1.77257e-02,2.09000e+01,0.00000e+00,0.00000e+00
-1.63181e-02,-6.28757e-01,1.20126e-19,-5.00728e-02,2.14000e+01,0.00000e+00,0.00000e+00
-3.29702e-01,-4.51915e-01,2.89198e-18,9.56092e-02,2.14000e+01,5.00000e-01,0.00000e+00
-1.38857e-01,8.70471e-02,0.00000e+00,5.95780e-01,2.19000e+01,5.00000e-01,0.00000e+00
5.37291e-01,-1.81175e-01,0.00000e+00,3.10921e-01,2.19000e+01,8.50000e-01,0.00000e+00
6.28662e-01,-3.59634e-01,0.00000e+00,2.39523e-01,2.19000e+01,1.00000e+00,0.00000e+00
1.38002e-01,-6.58371e-04,4.22774e-19,2.06580e-01,2.20000e+01,1.00000e+00,0.00000e+00
-1.16465e-01,8.01984e-02,0.00000e+00,-8.61964e-03,2.20000e+01,0.00000e+00,0.00000e+00
5.50647e-02,-1.53507e-01,-3.07729e-19,8.89700e-03,2.25000e+01,0.00000e+00,0.00000e+00
-2.00625e-01,-1.74059e-02,0.00000e+00,-3.41999e-03,2.25000e+01,2.00000e+00,0.00000e+00
-8.24468e-02,-4.50434e-01,-5.45474e-20,4.20404e-02,2.19000e+01,2.00000e+00,0.00000e+00
6.55966e-02,-4.18784e-01,5.82588e-19,1.92898e-01,2.14000e+01,2.00000e+00,0.00000e+00
-6.25528e-02,-5.13434e-01,-1.92749e-18,2.06348e-01,2.08000e+01,2.00000e+00,0.00000e+00
8.80789e-02,-3.97200e-01,-1.12966e-18,3.44379e-01,2.03000e+01,2.00000e+00,0.00000e+00
-7.07065e-02,-4.00879e-01,2.42388e-18,3.24567e-01,1.97000e+01,2.00000e+00,0.00000e+00
1.10215e-01,-4.63684e-01,3.01690e-18,5.02370e-01,1.92000e+01,2.00000e+00,0.00000e+00
-8.67723e-02,-3.83197e-01,0.00000e+00,4.90430e-01,1.86000e+01,2.00000e+00,0.00000e+00
7.44144e-02,-4.01029e-01,0.00000e+00,5.37688e-01,1.81000e+01,2.00000e+00,0.00000e+00
-1.03735e-01,-4.48132e-01,-2.64845e-18,4.58726e-01,1.75000e+01,2.00000e+00,0.00000e+00
8.34245e-02,-4.15239e-01,0.00000e+00,4.87342e-01,1.70000e+01,2.00000e+00,0.00000e+00
-9.50168e-02,-4.25861e-01,2.54780e-18,4.15463e-01,1.64000e+01,2.00000e+00,0.00000e+00
3.16864e-02,-3.74263e-01,0.00000e+00,5.12947e-01,1.59000e+01,2.00000e+00,0.00000e+00
-1.40040e-01,-4.43727e-01,0.00000e+00,4.47700e-01,1.53000e+01,2.00000e+00,0.00000e+00
6.20346e-02,-4.15094e-01,-1.56232e-18,3.21276e-01,1.48000e+01,2.00000e+00,0.00000e+00
-6.85314e-02,-3.99970e-01,1.15859e-18,3.31559e-01,1.42000e+01,2.00000e+00,0.00000e+00
6.37183e-02,-3.83850e-01,0.00000e+00,3.40167e-01,1.37000e+01,2.00000e+00,0.00000e+00
-1.28255e-01,-4.57822e-01,0.00000e+00,2.92880e-01,1.31000e+01,2.00000e+00,0.00000e+00
7.75863e-02,-4.08430e-01,-2.91617e-18,3.78063e-01,1.26000e+01,2.00000e+00,0.00000e+00
-6.04899e-02,-4.26823e-01,3.11780e-18,4.21351e-01,1.20000e+01,2.00000e+00,0.00000e+00
9.30595e-02,-4.13919e-01,5.00420e-18,5.65831e-01,1.15000e+01,2.00000e+00,0.00000e+00
-9.82325e-02,-4.25650e-01,0.00000e+00,4.95185e-01,1.09000e+01,2.00000e+00,0.00000e+00
6.22615e-02,-4.05615e-01,4.13701e-18,5.22237e-01,1.04000e+01,2.00000e+00,0.00000e+00
-8.94342e-02,-4.44175e-01,0.00000e+00,5.03403e-01,9.80000e+00,2.00000e+00,0.00000e+00
8.36121e-02,-4.17928e-01,-1.66151e-18,4.99034e-01,9.30000e+00,2.00000e+00,0.00000e+00
-9.52298e-02,-4.34172e-01,0.00000e+00,4.51273e-01,8.70000e+00,2.00000e+00,0.00000e+00
6.98218e-02,-4.01459e-01,0.00000e+00,5.15204e-01,8.20000e+00,2.00000e+00,0.00000e+00
-8.30420e-02,-4.50183e-01,3.42274e-18,5.00969e-01,7.60000e+00,2.00000e+00,0.00000e+00
8.40145e-02,-4.08396e-01,0.00000e+00,5.49224e-01,7.10000e+00,2.00000e+00,0.00000e+00
-8.92442e-02,-4.46291e-01,0.00000e+00,4.97766e-01,6.50000e+00,2.00000e+00,0.00000e+00
1.03056e-01,-4.83517e-01,0.00000e+00,6.18836e-01,6.00000e+00,2.00000e+00,0.00000e+00
-8.61537e-02,-3.64258e-01,4.24127e-18,6.35157e-01,5.40000e+00,2.00000e+00,0.00000e+00
6.89001e-02,-3.82808e-01,0.00000e+00,6.33355e-01,4.90000e+00,2.00000e+00,0.00000e+00
-1.21731e-01,-4.64052e-01,-6.26111e-20,6.22111e-01,4.30000e+00,2.00000e+00,0.00000e+00
3.10072e-02,-3.18588e-01,0.00000e+00,7.22908e-01,3.80000e+00,2.00000e+00,0.00000e+00
-9.54402e-02,-4.76945e-01,-5.28765e-18,8.60263e-01,3.20000e+00,2.00000e+00,0.00000e+00
6.85269e-02,-4.26292e-01,9.41727e-18,1.17994e+00,2.70000e+00,2.00000e+00,0.00000e+00
7.02149e-03,-4.28588e-01,-1.65664e-17,1.37569e+00,2.10000e+00,2.00000e+00,0.00000e+00
4.00052e-02,-4.63230e-01,0.00000e+00,1.81396e+00,1.60000e+00,2.00000e+00,0.00000e+00
1.34439e-01,-3.99607e-01,-7.14488e-17,2.02976e+00,1.00000e+00,2.00000e+00,0.00000e+00
1.68285e-01,-5.11983e-01,0.00000e+00,2.84909e+00,5.00000e-01,2.00000e+00,0.00000e+00
4.82430e-01,-4.66502e-03,-2.00963e-17,2.81455e+00,0.00000e+00,2.00000e+00,0.00000e+00
4.94326e-01,-5.86732e-01,0.00000e+00,2.28306e-01,0.00000e+00,0.00000e+00,1.00000e+00
1.06498e-01,-1.92746e+00,0.00000e+00,2.25037e-01,5.00000e-01,0.00000e+00,1.00000e+00
-2.25924e-01,-8.84923e-01,0.00000e+00,1.58882e+00,5.00000e-01,5.00000e-01,1.00000e+00
1.11568e-01,-9.81463e-02,-1.43427e-17,2.56136e+00,1.00000e+00,5.00000e-01,1.00000e+00
-4.43496e-01,-1.14163e-01,-3.42310e-16,2.53000e+00,1.00000e+00,8.50000e-01,1.00000e+00
2.59622e-01,2.52838e-02,0.00000e+00,1.49632e+00,1.00000e+00,1.00000e+00,1.00000e+00
8.91937e-01,-7.63328e-01,0.00000e+00,-6.26956e-01,1.10000e+00,1.00000e+00,1.00000e+00
-3.99184e-02,-1.72942e+00,-8.37805e-20,1.34782e-02,1.10000e+00,0.00000e+00,1.00000e+00
-4.30474e-02,-1.99521e+00,0.00000e+00,-1.93801e-02,1.60000e+00,0.00000e+00,1.00000e+00
-3.71530e-01,-1.15173e+00,0.00000e+00,8.24589e-02,1.60000e+00,5.00000e-01,1.00000e+00
3.70643e-01,9.56401e-02,-8.68746e-19,1.03158e+00,2.10000e+00,5.00000e-01,1.00000e+00
-8.88667e-01,2.49052e-01,0.00000e+00,9.08407e-01,2.10000e+00,8.50000e-01,1.00000e+00
-4.68766e-01,-1.36227e-01,0.00000e+00,8.76709e-01,2.10000e+00,1.00000e+00,1.00000e+00
6.18151e-01,-6.78972e-01,3.34361e-18,-2.05361e-01,2.20000e+00,1.00000e+00,1.00000e+00
-5.06717e-02,-1.29055e+00,1.10712e-19,3.90507e-02,2.20000e+00,0.00000e+00,1.00000e+00
-6.82440e-02,-1.80510e+00,-5.79387e-21,-1.02834e-01,2.70000e+00,0.00000e+00,1.00000e+00
-3.53853e-01,-1.03895e+00,-3.55282e-18,1.84281e-01,2.70000e+00,5.00000e-01,1.00000e+00
1.20782e-01,2.60233e-02,0.00000e+00,1.29837e+00,3.20000e+00,5.00000e-01,1.00000e+00
-4.45620e-01,7.86600e-02,5.55620e-18,1.21218e+00,3.20000e+00,8.50000e-01,1.00000e+00
-9.48031e-02,6.90068e-02,0.00000e+00,3.52218e-01,3.20000e+00,1.00000e+00,1.00000e+00
4.07234e-01,-1.98694e-01,0.00000e+00,-5.48192e-01,3.30000e+00,1.00000e+00,1.00000e+00
-3.84111e-02,-1.07288e+00,0.00000e+00,3.81753e-02,3.30000e+00,0.00000e+00,1.00000e+00
-4.65079e-02,-1.51572e+00,2.56611e-21,-1.33406e-02,3.80000e+00,0.00000e+00,1.00000e+00
-2.41445e-01,-8.09622e-01,-4.53300e-17,1.65598e-01,3.80000e+00,5.00000e-01,1.00000e+00
7.40621e-01,-3.23959e-01,-4.50384e-16,1.03845e+00,4.30000e+00,5.00000e-01,1.00000e+00
6.15990e-01,-2.99746e-02,5.27717e-18,5.02829e-01,4.30000e+00,8.50000e-01,1.00000e+00
8.13602e-01,-2.34067e-01,-1.94690e-18,5.15396e-01,4.30000e+00,1.00000e+00,1.00000e+00
3.47004e-01,-7.08645e-01,-1.36006e-18,3.62615e-01,4.40000e+00,1.00000e+00,1.00000e+00
-2.31116e-02,-1.31317e+00,0.00000e+00,2.66097e-02,4.40000e+00,0.00000e+00,1.00000e+00
-6.57464e-02,-1.03904e+00,1.62424e-19,-9.69740e-02,4.90000e+00,0.00000e+00,1.00000e+00
-5.29928e-01,-7.21762e-01,0.00000e+00,2.02529e-01,4.90000e+00,5.00000e-01,1.00000e+00
2.89336e-02,2.48872e-02,-2.90971e-18,1.04385e+00,5.40000e+00,5.00000e-01,1.00000e+00
4.50148e-01,-9.09225e-02,0.00000e+00,4.94544e-01,5.40000e+00,8.50000e-01,1.00000e+00
4.87921e-01,-2.88911e-01,0.00000e+00,4.50421e-01,5.40000e+00,1.00000e+00,1.00000e+00
7.56292e-02,-3.80305e-01,0.00000e+00,7.51379e-01,5.50000e+00,1.00000e+00,1.00000e+00
-4.65395e-02,-1.30324e+00,0.00000e+00,4.82999e-02,5.50000e+00,0.00000e+00,1.00000e+00
-9.79938e-02,-1.09627e+00,8.88673e-21,-1.67687e-01,6.00000e+00,0.00000e+00,1.00000e+00
-4.62711e-01,-7.17046e-01,0.00000e+00,3.04838e-02,6.00000e+00,5.00000e-01,1.00000e+00
4.54116e-01,1.82141e-02,-6.12533e-19,-2.90479e-02,6.50000e+00,5.00000e-01,1.00000e+00
-8.68980e-01,1.73675e-01,0.00000e+00,3.99870e-01,6.50000e+00,8.50000e-01,1.00000e+00
-6.78094e-01,-8.94098e-02,0.00000e+00,9.94594e-01,6.50000e+00,1.00000e+00,1.00000e+00
4.35407e-01,-6.36424e-01,0.00000e+00,3.41393e-01,6.60000e+00,1.00000e+00,1.00000e+00
-3.50235e-02,-1.22729e+00,3.38465e-21,2.43728e-02,6.60000e+00,0.00000e+00,1.00000e+00
-2.49701e-02,-8.34964e-01,6.12303e-20,-3.73695e-02,7.10000e+00,0.00000e+00,1.00000e+00
-5.21007e-01,-6.41198e-01,9.37818e-19,1.62355e-01,7.10000e+00,5.00000e-01,1.00000e+00
2.85728e-02,2.20490e-02,8.59609e-18,9.30548e-01,7.60000e+00,5.00000e-01,1.00000e+00
4.35550e-01,-9.32426e-02,0.00000e+00,4.40730e-01,7.60000e+00,8.50000e-01,1.00000e+00
5.02232e-01,-2.92345e-01,-1.38268e-19,3.97748e-01,7.60000e+00,1.00000e+00,1.00000e+00
8.62038e-02,-4.19455e-01,1.94307e-18,6.10471e-01,7.70000e+00,1.00000e+00,1.00000e+00
-4.88195e-02,-1.28453e+00,-1.50459e-19,5.82836e-02,7.70000e+00,0.00000e+00,1.00000e+00
-3.56194e-02,-8.29289e-01,0.00000e+00,-3.89721e-02,8.20000e+00,0.00000e+00,1.00000e+00
-2.43711e-01,-5.43209e-01,-1.39979e-18,1.91302e-02,8.20000e+00,5.00000e-01,1.00000e+00
1.78691e-01,-8.26291e-02,-3.60624e-18,5.40244e-01,8.70000e+00,5.00000e-01,1.00000e+00
-4.01001e-01,1.76293e-02,0.00000e+00,6.68760e-01,8.70000e+00,8.50000e-01,1.00000e+00
-2.32567e-01,-6.05675e-02,-1.01948e-18,8.25701e-01,8.70000e+00,1.00000e+00,1.00000e+00
3.54468e-01,-5.28022e-01,-1.01948e-18,3.81448e-01,8.80000e+00,1.00000e+00,1.00000e+00
-3.80654e-02,-1.20009e+00,-1.09514e-19,2.63106e-02,8.80000e+00,0.00000e+00,1.00000e+00
