"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.10708e-05,9.99982e-01,-2.94226e-19,1.82837e-01,2.09000e+01,0.00000e+00,0.00000e+00
6.73522e-06,1.00008e+00,-1.86038e-19,1.82545e-01,2.14000e+01,0.00000e+00,0.00000e+00
1.37287e-02,4.38833e-01,1.79069e-18,1.71625e-01,2.14000e+01,5.00000e-01,0.00000e+00
9.07074e-02,1.02171e-02,0.00000e+00,1.50857e-01,2.19000e+01,5.00000e-01,0.00000e+00
-3.30127e-01,3.01091e-02,0.00000e+00,6.32205e-02,2.19000e+01,8.50000e-01,0.00000e+00
-4.86715e-01,6.45993e-02,0.00000e+00,-6.46979e-02,2.19000e+01,1.00000e+00,0.00000e+00
-1.12867e-01,1.52440e-01,-1.10631e-20,-6.73146e-02,2.20000e+01,1.00000e+00,0.00000e+00
-3.76835e-04,-1.09784e-02,0.00000e+00,6.24962e-04,2.20000e+01,0.00000e+00,0.00000e+00
1.90959e-02,1.28193e-04,3.07049e-20,1.71962e-04,2.25000e+01,0.00000e+00,0.00000e+00
8.18417e-01,2.52714e-02,0.00000e+00,1.89837e-02,2.25000e+01,2.00000e+00,0.00000e+00
5.68423e-01,4.78598e-01,-3.27381e-19,1.79511e-01,2.19000e+01,2.00000e+00,0.00000e+00
6.85858e-01,3.68346e-01,8.48193e-19,1.99339e-01,2.14000e+01,2.00000e+00,0.00000e+00
-1.09852e-01,5.54872e-01,-5.29470e-18,2.39345e-01,2.08000e+01,2.00000e+00,0.00000e+00
5.89656e-01,5.79479e-01,-8.95562e-19,2.96330e-01,2.03000e+01,2.00000e+00,0.00000e+00
-2.30107e-01,5.59354e-01,2.37354e-18,2.94845e-01,1.97000e+01,2.00000e+00,0.00000e+00
7.02467e-01,6.09325e-01,1.92403e-18,4.23457e-01,1.92000e+01,2.00000e+00,0.00000e+00
-6.43722e-01,6.21111e-01,0.00000e+00,4.33311e-01,1.86000e+01,2.00000e+00,0.00000e+00
5.19499e-01,6.22441e-01,0.00000e+00,4.10647e-01,1.81000e+01,2.00000e+00,0.00000e+00
-7.61605e-01,6.08698e-01,-3.35234e-18,4.52905e-01,1.75000e+01,2.00000e+00,0.00000e+00
1.70366e-01,6.13803e-01,0.00000e+00,3.28706e-01,1.70000e+01,2.00000e+00,0.00000e+00
-3.78172e-01,5.44301e-01,2.67954e-18,3.16137e-01,1.64000e+01,2.00000e+00,0.00000e+00
9.03745e-01,7.53900e-01,-5.62452e-19,6.98219e-01,1.59000e+01,2.00000e+00,0.00000e+00
-1.04678e+00,6.60883e-01,-8.86296e-19,6.96199e-01,1.53000e+01,2.00000e+00,0.00000e+00
-8.31358e-02,7.54559e-01,-3.57601e-18,4.17826e-01,1.48000e+01,2.00000e+00,0.00000e+00
-6.65964e-01,5.49860e-01,1.39563e-18,3.62173e-01,1.42000e+01,2.00000e+00,0.00000e+00
3.85406e-01,6.33062e-01,0.00000e+00,3.61281e-01,1.37000e+01,2.00000e+00,0.00000e+00
-4.10283e-01,5.82136e-01,-8.85984e-19,3.47181e-01,1.31000e+01,2.00000e+00,0.00000e+00
5.52859e-01,6.51259e-01,-2.93057e-18,3.84571e-01,1.26000e+01,2.00000e+00,0.00000e+00
-3.88227e-01,5.97116e-01,3.13900e-18,3.60435e-01,1.20000e+01,2.00000e+00,0.00000e+00
7.18392e-01,6.32076e-01,4.04607e-18,4.63296e-01,1.15000e+01,2.00000e+00,0.00000e+00
-6.47711e-01,6.71731e-01,0.00000e+00,4.93668e-01,1.09000e+01,2.00000e+00,0.00000e+00
6.05067e-01,6.66661e-01,3.08412e-18,4.91868e-01,1.04000e+01,2.00000e+00,0.00000e+00
-8.26127e-01,6.76623e-01,-3.86233e-19,5.42677e-01,9.80000e+00,2.00000e+00,0.00000e+00
2.34706e-01,6.75058e-01,-1.35556e-18,3.84487e-01,9.30000e+00,2.00000e+00,0.00000e+00
-4.50499e-01,5.65924e-01,0.00000e+00,3.54126e-01,8.70000e+00,2.00000e+00,0.00000e+00
7.17100e-01,6.28475e-01,0.00000e+00,4.77396e-01,8.20000e+00,2.00000e+00,0.00000e+00
-8.04630e-01,6.61386e-01,3.26577e-18,5.29158e-01,7.60000e+00,2.00000e+00,0.00000e+00
2.74504e-01,6.47971e-01,0.00000e+00,3.69586e-01,7.10000e+00,2.00000e+00,0.00000e+00
-2.02381e-01,6.73856e-01,1.73221e-20,3.57128e-01,6.50000e+00,2.00000e+00,0.00000e+00
9.41169e-01,8.02993e-01,-5.34114e-19,7.30119e-01,6.00000e+00,2.00000e+00,0.00000e+00
-9.03304e-01,8.08294e-01,4.89890e-18,7.85015e-01,5.40000e+00,2.00000e+00,0.00000e+00
4.06343e-01,7.65074e-01,0.00000e+00,5.33018e-01,4.90000e+00,2.00000e+00,0.00000e+00
-1.55762e-01,7.48397e-01,5.99847e-19,5.58087e-01,4.30000e+00,2.00000e+00,0.00000e+00
1.08946e+00,5.41744e-01,0.00000e+00,4.75063e-01,3.80000e+00,2.00000e+00,0.00000e+00
5.94455e-01,9.64174e-01,-5.89480e-18,7.87151e-01,3.20000e+00,2.00000e+00,0.00000e+00
1.64435e+00,5.51901e-01,1.86193e-18,7.55373e-01,2.70000e+00,2.00000e+00,0.00000e+00
8.71570e-01,1.41716e+00,-6.18468e-18,1.48228e+00,2.10000e+00,2.00000e+00,0.00000e+00
2.13998e+00,7.98016e-01,-1.54258e-18,1.47771e+00,1.60000e+00,2.00000e+00,0.00000e+00
-2.44032e-01,1.60862e+00,-4.94329e-17,2.31607e+00,1.00000e+00,2.00000e+00,0.00000e+00
1.32251e+00,1.11230e+00,0.00000e+00,1.56817e+00,5.00000e-01,2.00000e+00,0.00000e+00
5.62090e-01,9.31054e-03,-1.94979e-17,3.50515e+00,0.00000e+00,2.00000e+00,0.00000e+00
2.50000e-01,5.00000e-01,0.00000e+00,7.04848e+00,0.00000e+00,0.00000e+00,1.00000e+00
1.65731e-03,1.03218e+00,0.00000e+00,6.28046e+00,5.00000e-01,0.00000e+00,1.00000e+00
-2.90782e-02,7.14592e-01,0.00000e+00,4.74626e+00,5.00000e-01,5.00000e-01,1.00000e+00
-2.50944e-02,-6.27572e-02,-1.04775e-17,4.03344e+00,1.00000e+00,5.00000e-01,1.00000e+00
-5.72449e-01,-7.77027e-02,-1.69765e-16,3.89545e+00,1.00000e+00,8.50000e-01,1.00000e+00
-3.15948e-01,7.97582e-02,0.00000e+00,3.58499e+00,1.00000e+00,1.00000e+00,1.00000e+00
1.90200e-01,5.61316e-01,0.00000e+00,3.32234e+00,1.10000e+00,1.00000e+00,1.00000e+00
6.93409e-05,9.99814e-01,-1.12309e-21,3.30178e+00,1.10000e+00,0.00000e+00,1.00000e+00
2.44902e-05,1.00015e+00,0.00000e+00,3.30019e+00,1.60000e+00,0.00000e+00,1.00000e+00
8.41327e-02,4.74188e-01,0.00000e+00,3.29989e+00,1.60000e+00,5.00000e-01,1.00000e+00
3.42891e-01,5.12446e-02,-5.10713e-18,2.98805e+00,2.10000e+00,5.00000e-01,1.00000e+00
-8.45024e-01,1.04265e-01,0.00000e+00,2.81082e+00,2.10000e+00,8.50000e-01,1.00000e+00
-9.83335e-01,-1.52216e-01,0.00000e+00,2.18253e+00,2.10000e+00,1.00000e+00,1.00000e+00
2.03705e-02,3.17415e-01,-1.96930e-18,1.57178e+00,2.20000e+00,1.00000e+00,1.00000e+00
-3.28527e-06,9.99978e-01,1.49135e-18,1.50972e+00,2.20000e+00,0.00000e+00,1.00000e+00
4.03347e-05,1.00000e+00,0.00000e+00,1.50931e+00,2.70000e+00,0.00000e+00,1.00000e+00
4.75599e-04,4.00881e-01,-5.19367e-18,1.48110e+00,2.70000e+00,5.00000e-01,1.00000e+00
1.38600e-01,3.77798e-02,0.00000e+00,1.39694e+00,3.20000e+00,5.00000e-01,1.00000e+00
-4.21434e-01,7.47715e-02,6.95921e-18,1.32769e+00,3.20000e+00,8.50000e-01,1.00000e+00
-4.79230e-01,-7.15320e-02,0.00000e+00,1.17439e+00,3.20000e+00,1.00000e+00,1.00000e+00
